word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
surface,0.149618,0.306576,-0.00418,-0.242989,1.063054,-2.181467,-0.601047,-0.410216,0.744559,-1.313704,2.318556,0.159906,0.439985,0.526444,0.058998,-0.024708,0.307465,-0.895951,0.69413,1.799238
constant,-0.322004,0.293015,0.650931,-0.171935,0.81811,-0.616665,-0.164539,0.566172,0.370041,-0.494652,2.125167,0.76449,-0.02935,-0.048822,-0.76568,0.711182,-0.341923,0.696218,0.015279,1.380947
application,-0.491125,-0.781118,-0.036274,0.368601,0.813853,-1.071794,1.407633,1.474754,0.062724,0.831028,2.064616,-0.862227,0.880613,0.986434,-0.049671,0.055853,0.960891,-0.008413,1.325478,1.098278
integral,-1.069675,0.068717,-0.233232,-0.58642,0.798814,-0.04975,0.544096,0.759415,0.214506,-0.144469,1.628375,0.144637,0.407472,0.597014,-0.210188,0.872608,-1.266193,-0.264404,0.546399,1.187308
coordinate,-0.720949,-0.318271,-1.140499,-0.333221,0.312986,-0.599702,-0.401682,0.848403,0.090599,0.236231,2.037232,-0.053245,0.525693,0.675168,0.414779,1.115505,-0.370507,-0.434953,1.123811,0.339775
complete,-0.319429,-0.424122,0.389958,-1.718859,-0.255423,-0.688662,-0.032362,0.66603,-0.956834,0.167633,0.760984,0.36756,0.03835,0.23699,-0.011553,-0.634412,0.839995,0.015052,0.446544,0.26449
root,0.805775,0.941083,-0.16627,-0.606645,0.620948,-0.332745,0.512415,-0.268482,0.027069,-0.595322,0.854294,-0.37899,-0.351924,0.784109,-0.84387,1.239846,-0.049315,-0.588153,0.626539,0.72501
length,0.364907,0.340636,0.543294,-0.555626,0.597289,-0.982074,-0.034894,-0.007406,0.110328,-1.648821,1.64118,0.028059,-1.397288,0.841757,-0.544897,-0.726142,0.407883,-0.753514,0.625411,1.014023
continuous,-0.537807,-0.013554,0.097638,-0.578517,0.682505,-1.269539,0.239585,0.185288,0.077488,-0.416206,2.382701,-0.080495,-0.310039,0.086204,-0.003045,0.243888,-0.516828,-0.235638,0.999264,1.133668
logic,-0.710971,-0.53914,0.524436,0.299845,1.04338,0.515264,0.366314,1.21872,-0.864077,0.989381,1.683435,-1.257385,0.410451,0.406052,-1.30757,0.698855,-1.149133,-0.256675,0.133674,0.853157
external,-0.325419,0.591572,-0.106991,-0.862626,0.677464,0.140374,-0.254897,1.10766,-0.696763,-0.245974,-0.814452,0.296325,0.518635,0.621946,0.0544,-0.497248,1.481502,-1.01566,0.766022,-0.429942
side,-0.214751,-0.176945,-0.452128,-1.749116,-0.3205,-1.147132,0.212282,-0.547933,-0.185506,-1.862594,0.771407,0.554738,-0.941081,-0.127383,-0.000439,0.050945,0.754724,-0.227921,-0.052308,0.598441
unit,0.053998,-1.258488,-0.083968,-0.274684,0.313482,-1.131064,-0.681637,0.389284,-0.497286,-0.258933,1.725959,0.418752,0.045952,1.244685,1.101015,-0.332802,1.224088,-0.043309,1.446484,0.145476
equivalent,-0.121069,-0.400061,0.422791,-0.289116,0.542614,0.095012,0.589244,0.523422,-0.045778,-0.038484,1.536768,0.340702,-0.739357,1.639314,-0.150844,-0.077672,0.087398,0.339279,1.115244,0.818136
