word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
fundamental,0.162748,0.89869,-1.323719,1.032174,-0.678663,-0.533774,-0.362016,0.662899,1.0276,-0.20191,-1.622317,1.716154,0.465014,-0.42088,0.427107,1.069265,0.095847,0.051128,-0.887625,-0.254023,0.025326,-0.503121,0.22378,-0.318676,1.067486
game,-0.412056,0.049122,-0.179485,-1.338823,1.509873,0.99109,-2.090634,-0.561409,-0.034301,2.263914,-0.439027,1.475805,-0.56782,-0.643395,0.655827,0.183994,-0.780523,1.406525,0.462741,0.445731,-1.200446,0.879207,0.045119,-0.309016,-0.465381
polytope,-1.256835,0.806843,-1.66807,-1.88663,0.244227,-2.238012,-0.622107,1.039836,-0.481634,-0.255192,-1.735209,-0.275718,-0.050634,0.023159,-1.536226,0.841423,1.009931,-0.458755,-1.06228,-0.872106,0.013501,-1.038928,-2.138968,0.92713,0.219999
smooth,-0.518221,-0.492134,0.342186,0.488617,1.330279,-1.326533,-1.541165,-0.17925,-0.142618,0.15915,-0.600453,0.04068,-0.0337,1.703286,1.138135,0.380324,0.888832,-0.810647,-0.976779,0.478607,0.122778,-0.093387,1.069898,0.298592,1.075681
partial,0.425579,0.051043,-0.040989,0.377348,0.148943,-0.566883,-0.362246,0.298223,0.366389,0.397691,-1.328178,-0.030597,0.376767,0.1119,0.351809,0.723929,0.415116,-0.422064,-0.234342,0.530822,-0.108519,-0.151749,0.026694,0.365352,0.713566
extend,0.007535,-0.287069,-0.385924,1.552904,0.9602,-0.226082,-0.695886,0.13866,-0.127233,0.843903,-1.275659,-0.172354,0.493347,0.189861,0.375611,0.133342,-0.063681,0.152485,0.115886,0.245418,0.466752,0.70708,-0.161638,0.401799,0.507726
multiplication,-1.319325,0.649128,-0.539112,-0.044973,0.46249,-2.195203,-0.404308,0.029874,0.269801,-1.085658,-1.503183,0.668263,0.554901,-0.710216,0.468533,0.821467,0.516913,-1.400359,-0.379368,0.068956,-0.210309,0.390413,-0.529469,0.463421,1.513867
boundary,0.003528,-0.788735,-0.226468,2.182585,0.913785,-0.394687,-0.577934,0.936463,0.052782,0.309456,-1.876892,0.393019,1.271342,0.730782,-0.689013,0.562994,0.575113,-0.09744,-0.173657,0.349172,1.291983,1.253625,-0.243214,-0.034627,0.6127
local,0.129592,0.066604,0.038668,2.215321,0.432109,1.202907,-0.089469,0.086839,-0.721583,1.128733,-0.366481,0.372847,0.1423,-0.612588,0.187943,-0.07232,-0.135677,-0.526495,0.245089,0.649255,0.472191,0.763721,0.178182,-0.413574,0.18006
node,-0.403997,0.097671,0.678901,1.277932,0.542634,-2.590972,0.118761,-0.825155,0.175386,0.226056,-1.503012,0.506768,-0.820296,-0.547009,0.815424,1.536381,0.024278,-0.416426,0.042426,0.070228,0.118896,0.614427,-0.907395,0.7093,0.840515
develop,-0.024617,-0.127713,-0.694611,1.175986,-1.044418,-0.013979,0.009447,-0.819406,-0.068002,0.849369,-0.650317,1.08303,-0.495173,0.132295,1.271615,-0.182035,0.006077,-0.055542,-0.56047,0.855041,-0.213561,0.410727,0.692639,-0.476286,0.252784
difference,0.424151,0.335536,0.350991,0.894834,0.365496,-0.334013,-1.332079,-0.467646,1.022512,0.100422,-1.44876,1.287139,0.227888,-0.276813,1.115807,0.25087,0.417775,0.061639,-0.78689,0.366427,0.096938,0.332816,0.219446,-0.082806,0.985327
statement,0.868171,0.797512,0.053084,1.042666,0.547117,0.153171,-0.75994,0.799176,1.466054,0.379436,-0.854903,1.346381,-0.189222,-0.319765,-0.256249,0.725594,-1.298713,-0.7819,0.172755,-0.895076,-0.19695,-0.987045,-0.550977,-0.56561,0.77336
tensor,-1.244474,0.204605,-0.65238,0.065746,0.35201,-2.64465,0.411671,0.441793,0.945012,-0.86619,-1.319457,0.86998,0.995398,-0.259575,0.126265,1.175166,0.997103,-1.41819,-1.240921,-1.234781,0.41112,0.35167,-0.12447,-0.114946,1.350054
discrete,-0.581945,0.423573,-0.334766,0.213735,-0.208506,-2.614048,-0.004419,-0.010667,0.049851,0.09037,-1.836332,1.446062,0.47981,0.038598,0.559371,0.815057,0.576256,-0.965591,-0.333857,-0.207339,-0.242163,0.567523,-0.237059,-0.147514,1.250335
variety,0.247738,0.619979,-0.222837,0.757961,-0.029754,0.377732,-1.048998,-0.81036,-0.990913,0.631819,-0.641679,1.055398,-0.586644,0.933895,0.943272,-0.073706,0.23673,-0.619183,-0.466645,0.818744,0.118568,0.162384,1.190197,-0.068484,0.84763
generalize,0.054989,0.370195,-0.004588,-0.195409,0.202574,-2.051729,0.286655,0.693219,0.679278,-0.580023,-1.425961,1.54463,0.375458,-0.092095,0.32119,1.222702,1.101634,-1.25024,-0.66765,0.558828,-0.015479,0.156265,-0.449313,0.118852,1.217473
sample,0.667114,0.027342,0.28654,0.122552,-0.422422,-1.002453,-1.13857,-1.248488,0.510319,0.436671,-0.814982,0.017141,-0.393014,0.654478,1.095934,1.020815,0.036266,-0.255439,-0.458423,-0.230006,-0.592845,0.386862,0.220561,-0.308144,1.041628
statistic,0.499104,-0.21186,0.544389,-0.923953,0.942943,0.292172,-0.095603,0.331506,-0.107873,1.541514,-1.456899,1.715053,0.111206,-1.899405,-0.119083,0.366639,1.208686,1.076151,0.456816,0.374029,0.561976,0.202201,-0.117062,-0.266282,0.639657
axis,-0.434095,-0.152336,-0.322912,1.203093,0.616279,-1.688429,-0.392287,0.23971,0.820304,0.495974,-1.546555,-0.025675,0.272638,0.456304,0.653979,-0.090305,0.412259,-0.103547,-1.209442,-0.863612,-0.062268,0.629847,0.762469,0.38892,-1.26922
hyperbolic,-0.473678,0.61631,-0.819791,-1.046366,-0.180571,-2.930218,-0.538034,1.244699,-0.057945,-0.006097,-1.356922,0.853636,1.303656,0.826243,0.061903,0.908457,0.777328,-1.147672,-0.827474,-0.750282,0.29023,-0.421788,-0.470309,0.600613,0.556252
rotation,-0.405197,-0.304941,0.147971,0.084699,0.424483,-2.046474,-0.844361,0.243851,0.893397,0.81346,-1.233744,0.247869,0.929525,0.002584,0.982796,0.707026,0.85448,0.090716,-0.591238,0.129286,-0.500661,0.052471,0.275644,0.057829,-0.125834
Hilbert,-0.815015,0.522544,-0.94027,-1.109123,0.097637,-1.568762,0.419114,1.493369,0.414642,-0.508035,-1.17371,1.521711,0.942431,-0.164471,0.187036,0.91913,0.598678,-1.595739,-0.692273,-0.184719,0.094223,0.13443,-0.823359,0.34861,1.253517
digit,-0.696313,0.255801,0.758743,0.005721,1.154939,-1.638368,-1.528923,-0.275148,0.033084,0.254248,-2.118757,0.309511,-0.313996,-1.033692,-0.028174,-0.033479,0.291473,-0.407098,0.367709,-0.49062,-0.736273,-0.402744,-0.620016,0.358365,0.653574
intersection,0.126407,0.030489,-1.903013,1.159035,1.620446,-0.786673,-0.24299,0.082425,-0.734938,0.327723,-1.321379,-0.004683,1.586316,1.157517,-0.29274,0.23517,0.840769,-0.300755,0.418293,0.438955,0.622681,0.877346,-2.511397,0.442684,-0.263079
addition,0.113676,0.205652,-0.484357,1.10432,-0.040562,0.405036,-0.57306,-0.342958,-0.261287,1.238198,-0.784372,0.089118,-0.275109,-0.293959,0.992122,0.038853,-0.285897,-0.171594,-0.267613,0.537908,-0.046522,-0.147393,0.182547,-0.005845,0.58308
expression,0.25489,1.615952,0.096702,1.210613,0.257041,-0.372952,-0.649367,-0.671634,0.859679,-0.550031,-1.4859,1.085559,-0.266143,0.475569,0.851056,1.005004,-0.085316,-0.22416,-1.088397,0.674866,-0.379544,-0.601499,0.238852,0.502223,1.081641
Student,0.807683,1.411024,-0.883427,1.119597,-0.197176,1.341416,0.258818,-0.059218,-0.54176,1.473159,0.315765,0.747792,-0.122576,-1.037215,1.464827,-0.188514,0.888638,0.443895,0.02667,0.371062,0.054478,-0.694444,-1.693443,-0.482725,0.228351
approximation,-0.593206,0.087504,0.025808,-0.186518,-0.502198,-2.445832,-0.425418,0.640609,0.637981,-0.62218,-1.402864,1.698313,1.023961,-0.307474,1.030753,0.413351,1.136017,-0.893932,-0.579041,-0.320046,-0.136083,0.635265,-0.137476,-0.119828,1.652337
$\mathbb{Z}$,-0.747662,0.456032,-0.105727,-0.772153,0.588969,-0.250248,0.45846,-1.267319,0.42521,-0.047604,-1.573332,-0.233381,-0.037324,0.320328,0.281283,0.539306,0.045641,-0.379525,0.098501,-0.969592,-1.018491,0.810684,-0.050567,0.22883,0.205115
mathematics,-0.688575,0.706544,-1.059873,-0.765565,-1.341114,-0.0012,1.444061,0.513056,-0.816764,0.111048,-0.918193,1.415234,0.462779,-0.34599,0.001308,0.334693,1.873943,0.897161,-0.219723,-0.545894,0.298129,-0.679144,-1.139612,-0.448456,1.032709
code,-0.058482,0.426935,-0.307859,1.222483,0.332273,-0.44636,0.137486,-1.154321,-0.106333,0.368157,-2.338643,0.893894,-0.921491,-0.354071,-0.087885,0.050765,-0.626142,-0.285333,1.167476,-0.107566,-0.790876,0.08042,-0.579574,0.070069,0.568212
rank,-0.375051,-0.023644,-0.137854,-0.087253,0.692389,1.405125,-0.919941,0.090178,0.174482,1.02402,-0.8465,0.850799,0.023664,-1.318479,0.704938,-0.510146,0.643621,0.620955,0.540705,-0.325593,0.070198,-0.684818,-0.274847,0.208408,-0.142752
characteristic,0.288989,0.207934,-0.050993,1.252304,-0.153168,-0.7767,-1.279732,-0.152885,0.150025,-0.041724,-1.47831,0.925027,-0.367094,0.753698,1.205438,-0.060653,0.938457,-0.3241,-1.3674,0.624544,0.343908,0.357469,0.852103,0.571672,0.615801
binary,-0.783701,0.959912,0.48547,-0.080009,-0.354243,-2.217682,-0.654585,-1.269866,0.217918,0.30201,-2.30396,1.216735,0.145517,-0.017304,-0.037679,0.776079,-0.070856,-0.872908,-0.373071,-0.253971,-0.615423,0.479949,-0.455845,0.070759,0.351579
closed,-0.288159,0.289776,-0.608969,1.188108,1.149029,-1.472495,-0.44205,0.784456,-0.28795,0.713368,-1.0644,0.034734,-0.038391,-0.102504,0.341419,0.774372,0.225887,-1.033356,0.031048,0.203228,-0.249544,0.204974,0.368841,0.289492,0.353341
tangent,-1.220746,0.278579,-0.528706,0.022844,1.134806,-2.505306,-0.407974,0.726118,0.07709,-0.486504,-1.012671,0.732628,1.051556,1.079222,0.020278,1.072189,0.495165,-0.733943,-0.403567,-0.853916,0.084226,0.842655,-0.666172,0.617726,0.441689
diagram,-0.799569,-0.057174,-0.595476,-0.012054,0.005243,-2.20304,-0.251684,0.425227,0.148933,-0.038167,-1.735899,0.763559,0.136135,0.489743,0.197145,0.533686,0.383683,-0.229211,-0.641596,-0.144746,-0.207359,0.414518,-0.1694,0.270394,0.844559
divide,-0.038653,0.299099,-0.15997,1.608055,0.801411,0.271804,-0.769604,0.165436,-0.075822,0.484912,-1.460135,0.177879,0.413799,-0.206998,0.197032,-0.191903,0.324224,-0.101386,-0.396974,-0.107615,0.989964,0.734884,-0.203276,0.731812,0.228515
functional,-0.052856,0.375713,-0.802422,1.213422,-0.301978,-1.536087,0.318448,-0.349476,0.130494,-0.017977,-1.679357,1.125125,-0.635579,-0.259455,1.197961,0.916216,0.853653,-0.122108,-0.643608,0.802816,0.084008,-0.496692,0.254155,0.49718,1.228024
abelian,-1.282245,0.74912,-1.177461,-0.281513,1.161953,-1.712317,0.23187,0.583442,-0.384596,-1.514772,-1.204444,1.522389,0.825327,-0.017017,-0.295796,1.159696,1.295549,-2.441668,-0.309533,-0.086269,0.342973,0.341431,-0.163486,0.477083,1.166505
odd,-0.429587,0.542051,0.400272,-0.538906,0.909484,-0.126263,-1.450232,0.66385,0.323161,0.190969,-0.151862,0.518153,0.285832,-0.251632,0.610691,0.283123,0.227454,-0.75276,-0.454554,0.412533,-0.708522,0.598325,-0.091202,-0.209392,0.503399
action,0.313977,0.182675,-0.292614,1.484113,0.247962,0.773533,-0.663086,0.120121,1.318478,0.421412,-0.740429,0.856363,-0.177459,0.080068,0.625974,0.621526,-0.600237,-0.097864,0.3106,0.028942,-1.000384,-0.62265,0.477235,-0.288262,-0.486231
tiling,-1.349716,0.932382,-1.242991,-1.755976,0.15615,-2.979542,-0.861609,0.854135,-1.151015,0.626996,-0.884268,-0.070649,0.285385,0.03817,-0.629404,0.928036,-0.680459,-1.523382,-1.002906,-1.305856,1.235731,-0.878885,-0.545962,1.043357,0.249507
ratio,0.379803,-0.0198,0.010513,0.40865,0.104483,-1.707992,-1.236009,-1.443855,0.564433,-0.146505,-1.232728,0.204839,1.017915,-1.393417,1.681864,-0.545039,1.258238,-0.248942,-0.224314,0.115312,-0.069658,0.347524,-0.025757,-0.201307,0.926962
program,0.582682,0.548242,-1.060137,0.99536,-0.200329,0.321773,0.402001,-0.760721,-0.530757,1.901083,-0.412164,1.268612,-0.448089,-0.48317,0.851087,0.588691,-0.470897,0.906186,0.655071,0.632695,-0.563265,-1.032813,-0.128068,-1.00906,0.33347
quadratic,-0.744555,0.053988,-0.655011,-0.709429,0.698538,-2.440025,-0.345922,0.492946,0.670079,-0.95648,-1.665096,1.682139,1.497412,-0.417858,0.038142,0.781203,0.474826,-1.598852,-0.403315,-0.385841,0.601605,0.260884,-0.751789,0.115752,1.385637
cube,-0.67665,0.704934,-0.7999,-0.800217,0.472163,-1.61062,-1.011001,-0.179506,-0.622101,0.489447,-0.28832,0.005015,-0.585513,0.270769,0.074666,0.694269,-0.342473,-0.793604,-0.435407,-0.915354,-0.360345,0.330092,0.326027,-0.056304,0.322673
cycle,0.466376,0.266984,-0.317354,0.154038,-0.23418,-0.503853,-0.598762,0.027649,0.206014,0.391043,-0.94851,0.025142,0.482963,-0.347155,1.133001,0.520423,0.38438,0.636783,-0.39079,0.857611,-0.317592,0.734309,0.766624,0.330415,0.740936
figure,-0.041866,0.623511,0.296447,0.067288,0.087074,0.75415,-1.026498,0.519123,0.154171,0.96505,-0.367864,0.726658,-0.216139,0.311305,0.882235,-0.686105,-0.03097,-0.363543,-1.021812,-0.749864,0.239154,0.070025,-0.015654,0.216106,0.131548
argument,0.665972,0.555733,-0.299842,0.749573,0.162653,-0.101353,-1.129532,0.866155,1.687143,-0.610486,-0.760266,1.714393,-0.088133,-0.232723,-0.039947,0.631509,-0.888306,-0.761175,-0.566945,-0.13359,-0.004405,-0.347488,-0.984714,-0.148217,0.888138
Riemann,-0.301892,0.575629,-0.71339,-1.326918,0.013925,-1.963299,1.004244,1.374898,0.645081,-0.914721,-1.542322,1.2581,0.97789,0.286694,0.057859,0.953813,0.651839,-1.98135,-0.681284,-0.207647,0.190686,0.699574,-0.2407,0.736168,1.513785
Euler,-0.97219,-0.022299,-0.022231,-1.006624,-0.575362,-1.869117,0.452157,1.193962,0.742648,-1.040254,-1.295539,0.881058,1.175176,-0.081964,0.362262,-0.135072,0.436401,-1.033577,-0.620858,-0.278855,0.122893,0.393551,-0.256662,0.818967,0.890083
calculate,0.365153,-0.204604,0.37547,0.286972,-0.416255,-1.893353,-1.08381,0.039689,0.876504,0.357261,-1.135662,1.095618,0.946444,-1.074937,1.424269,-0.005229,0.496985,-0.761836,0.239452,-0.342455,-0.272033,0.653526,-0.152003,-0.300393,0.842367
shape,-0.27313,-0.105661,-0.470141,1.000442,0.48898,-1.034332,-1.962582,0.216016,-0.449582,0.89201,-1.093956,0.05968,-1.120455,1.451454,1.082371,-0.085151,0.72225,-0.503612,-1.696461,-0.408597,0.660033,0.266622,0.973272,0.716192,0.413213
formal,-0.079536,1.000671,-0.32746,1.596678,0.070257,0.244306,-0.357308,1.156578,0.020929,0.20655,-1.088673,1.120793,-0.053321,-0.541228,0.576946,-0.017097,-0.39819,-0.184159,-0.200029,0.19561,0.293756,-1.037569,-0.012027,0.302998,1.248797
derive,-0.448438,0.585989,-0.023477,0.876062,-0.457409,0.100765,-0.980882,-0.765031,-0.083132,-0.568414,-1.657573,0.79881,-0.489358,0.244153,0.28259,-0.017048,0.416913,-0.716598,-0.899433,0.19242,0.353127,0.895168,0.518372,0.733871,0.753248
statistical,0.591847,-0.272282,-0.574719,0.153887,-0.31129,-0.872068,0.068704,0.207948,-0.12929,0.800726,-1.919813,1.956905,0.536519,-0.650809,-0.772146,0.312125,1.025352,0.318771,-0.038886,0.92124,0.712242,0.098065,-1.182727,-0.477606,0.840065
network,0.116783,0.21938,-0.465775,1.49147,0.328542,-0.388991,0.864412,-1.045549,-0.583166,1.758237,-0.994607,1.270298,-0.041969,0.108048,0.101033,1.0607,-0.908118,0.514441,0.589267,0.469941,-0.508736,0.647883,0.47192,-1.194137,0.475271
estimate,2.131365,-0.292164,0.578181,0.894256,-0.580549,-0.648159,-1.035954,-0.445025,0.093331,1.315489,-1.187024,0.322065,0.825187,-1.039376,0.4953,-0.723358,0.562482,-0.670027,0.533295,-0.304566,0.568392,0.983191,-0.206032,-0.552368,-0.204088
norm,-0.119005,0.210683,-0.446726,0.264251,1.115907,0.007344,-0.616527,0.092049,0.812142,-0.40241,-0.486024,1.846035,0.057139,-0.341964,-0.065289,0.477616,0.379863,-0.589649,-0.595806,0.277851,0.185651,-0.615767,-0.711602,-0.788568,1.066672
polygon,-0.814343,-0.098079,0.139841,-0.643204,0.996673,-2.489243,-0.603703,1.09641,0.093952,0.273153,-0.940503,1.137076,0.063785,1.01689,-0.140018,-0.187936,-0.269573,-0.245642,-0.465854,-0.968445,-0.12935,0.335225,-0.669274,0.086643,0.132441
permutation,-0.940837,0.746016,-0.140807,-0.889421,0.750842,-2.440766,-0.545026,0.822905,0.374923,-0.39906,-1.902681,0.53175,0.330325,-0.375392,-0.217287,1.073555,0.300423,-1.147239,-0.538794,-0.409609,-0.387528,0.103998,-0.998762,0.726887,1.168596
world,0.302296,0.270888,-0.387787,-0.147269,0.214443,1.776838,-0.509327,0.377267,-0.099532,1.519207,-0.449872,1.037334,-0.361936,-0.269826,0.44602,-0.224501,-0.079938,1.091301,-0.02577,-0.075574,-0.643028,0.792551,1.012979,-0.399893,-0.551847
maximum,1.229997,-0.714531,0.13618,0.609252,0.826238,-1.553552,-1.40178,-0.398399,0.426845,0.773586,-1.187483,0.024531,0.55209,-0.87838,1.771786,-0.639537,0.908475,-0.066093,0.770405,0.008724,-0.432909,0.437673,0.273976,0.032938,0.319328
equivalence,-0.330135,0.59036,-0.897426,-0.14044,0.523178,-1.842419,-0.3008,0.757842,0.69409,-1.084428,-1.747424,1.580433,0.689544,-0.568063,0.169456,0.661943,0.738809,-0.984412,-0.076205,-0.259783,0.037388,-0.196695,-0.330064,0.395485,1.060521
parallel,-0.421085,0.175751,-0.829301,1.232356,0.833884,-0.861202,-0.404412,0.071744,0.160164,0.769702,-1.585188,0.428912,0.206992,0.850665,0.3301,0.143133,0.005311,0.069231,-0.706066,-0.044161,0.026236,0.865525,-0.537692,0.166222,-0.128198
numerical,-0.292569,-0.111763,-0.513713,0.099508,-0.6102,-1.933029,-0.136684,0.268498,0.854393,-0.242292,-1.981333,1.946497,0.274723,-0.481096,0.594611,-0.374214,0.598249,0.073869,-0.397515,-0.073953,-0.132753,-0.044651,-0.292794,-0.292318,0.76828
orthogonal,-1.600004,0.446118,-0.096247,0.29769,0.945827,-2.831805,0.141536,0.669376,0.465821,-0.183353,-1.734974,1.163719,1.145365,0.750008,0.327814,1.30953,0.953995,-1.255762,-0.501584,-0.850035,0.155925,-0.041724,-0.638273,0.209052,0.687292
isomorphic,-1.553891,0.685335,-1.403113,-0.463851,1.419873,-2.071957,0.000302,0.085698,-0.364889,-1.30054,-1.42694,0.912487,0.564381,-0.155086,-0.128559,1.355923,0.964833,-2.396494,-0.150071,-0.03463,0.186456,0.297357,-0.617995,0.991686,0.427457
connection,-0.189492,0.402514,-0.305437,1.646878,0.172297,-0.077851,0.273225,0.215635,0.117496,0.645678,-0.883697,0.566837,-0.041622,-0.043223,0.248283,0.354316,-0.677018,-0.269321,-0.080244,0.458372,-0.334086,0.861146,-0.426565,-0.116056,0.292343
locally,-0.18793,0.193474,-0.049905,1.309319,0.516496,-0.321394,-0.637757,-0.167172,-1.328357,0.636779,-0.465024,0.272898,0.195266,0.052814,-0.012407,-0.093892,0.415811,-1.12273,0.012266,0.816142,0.552919,0.638596,0.448837,0.050103,0.342366
existence,-0.000344,0.831801,-0.330474,1.075818,-0.380957,0.395349,-1.079595,1.027888,0.653035,-0.111831,-1.037423,1.114607,0.503766,-0.427406,-0.05714,0.645428,-0.377508,-0.228069,-0.439552,0.259283,0.013353,0.73957,0.243781,0.320629,-0.141931
complexity,0.456003,0.335419,-0.772408,0.374833,-0.546707,-1.499587,-0.51651,-0.00799,0.695983,-0.431853,-0.961468,2.288989,0.022934,0.119407,0.78437,0.21562,0.007625,0.33596,-0.436283,0.542914,-0.062616,0.452003,-0.101873,-0.345111,1.135691
isomorphism,-0.884527,1.039626,-1.519722,-0.104347,1.048404,-1.924539,0.339151,0.816703,-0.053324,-1.252,-1.050613,1.509286,0.849541,0.035832,-0.186664,1.888972,0.798884,-2.047164,0.259456,-0.259952,0.688891,0.122413,-0.604667,1.098095,0.844709
commutative,-1.433793,0.522799,-1.781631,-0.185935,1.033657,-1.708949,0.5794,0.978659,-0.19117,-1.53014,-1.387244,1.297842,0.756879,-0.087776,-0.487798,1.314686,1.131102,-2.071701,-0.449982,-0.345501,0.296789,0.009589,-0.733883,0.131704,1.695915
quotient,-0.641055,0.675307,-0.429821,-0.437965,1.261858,-1.965211,-0.083271,0.222917,0.115195,-1.147564,-1.101008,1.455946,0.605843,-0.628898,0.438305,1.056887,1.450985,-1.073667,-0.145746,-0.118247,-0.081433,0.190341,-0.279029,0.479742,1.005336
half,-0.368948,-0.213975,0.433769,0.379189,0.885851,0.649845,-1.42085,0.282068,0.250313,1.308467,-0.181384,-0.586664,0.059985,-0.532736,1.216563,-0.11896,0.195079,-0.210689,-0.352217,-0.023397,0.063751,0.946508,-0.05753,0.348199,0.035904
decomposition,0.143755,-0.094093,-1.086401,-0.186516,-0.367676,-2.324925,-0.070944,0.284143,0.553376,-0.902747,-0.895142,0.523235,0.298493,-0.542083,0.441459,1.606636,1.035491,-1.603978,-0.767906,-0.193276,0.660063,0.702083,0.689966,0.322525,1.155233
density,1.687911,-0.001589,-1.048751,0.661716,-0.210461,-2.17768,-1.026628,-1.637066,-0.24423,-0.285059,-1.697167,-0.06999,1.226876,-0.533989,0.942671,-0.267979,1.979168,-0.57192,-0.37638,-0.01985,0.401072,1.943327,-0.764854,-0.165132,0.377589
affine,-0.708233,0.052128,-0.887646,-0.137348,0.900358,-2.243207,0.208577,1.127093,-0.186314,-1.216983,-1.604602,1.209567,0.497897,1.187429,-0.348063,1.022062,1.158547,-1.903719,0.184452,-0.620584,0.128342,0.136283,0.020658,1.006042,0.818005
arbitrary,0.256841,0.608498,0.082773,1.139216,0.753631,-1.916746,-0.648263,0.662808,1.285399,-0.244624,-1.825586,1.501411,-0.030263,-0.379743,0.139996,0.546533,-0.35801,-1.642045,-0.034435,-0.561107,-0.451239,-0.170761,-0.415187,0.346983,0.429352
morphism,-1.458624,0.885643,-1.274981,0.345382,1.393365,-2.015372,0.132431,0.696683,-0.774841,-1.758386,-0.839809,0.893645,0.978075,0.49615,-0.033908,1.67271,1.037866,-1.548143,0.931258,-0.685703,1.088248,-0.098017,-0.595216,1.730249,0.808748
scale,0.713173,-0.386588,-0.266357,1.058317,-0.455454,-0.985513,-1.170214,0.003727,0.270849,0.740547,-1.226134,0.519294,0.172518,0.42372,1.077139,-0.446233,0.495596,0.167281,-0.496001,0.118562,0.080248,0.395915,0.874133,-0.308748,0.192891
suppose,-0.02603,0.631907,0.019408,0.729307,0.211203,-0.04857,-1.053031,0.602949,0.859849,0.051626,-0.458518,0.878402,-0.106151,-0.174805,0.451477,0.821531,-0.523478,-1.096972,0.038335,-0.223213,-0.249197,0.651832,-0.180734,0.611307,0.081865
increase,1.78528,-0.271305,-0.207613,2.044887,0.056484,-0.30509,-1.225722,-1.066102,0.675472,0.711632,-0.839147,-0.115422,0.678904,-1.463414,1.4854,-0.403058,0.481878,-0.034744,-0.173246,1.19367,-0.011022,0.23375,0.67739,-0.561071,0.277483
projection,0.139604,0.04542,-0.021181,0.346275,0.266936,-2.295476,-0.400145,0.550463,0.289376,0.872842,-1.075383,0.596247,0.196858,1.181107,0.690815,0.074346,-0.007976,0.123702,-0.888525,-0.49019,0.094238,-0.190663,0.02741,0.069845,0.560433
partition,-0.714342,0.619969,0.18613,1.497457,0.330053,-1.242094,0.213506,0.66177,0.299993,-0.095582,-1.49494,0.144145,0.355543,-0.94062,-0.176984,-0.180497,-0.409311,-1.064122,-0.345892,-1.115904,0.366202,0.679324,0.156397,0.325136,0.407035
exponential,-0.324725,0.25895,0.133043,-0.28322,-0.03715,-2.589353,-0.411124,0.147246,0.278204,-0.626643,-1.161137,1.545532,1.623576,-0.588308,0.504575,1.047827,0.68026,-1.213069,-0.0474,0.845511,0.051136,0.521329,-0.044274,-0.126965,1.190487
range,0.585141,-0.581266,-0.210895,1.28166,0.00477,-0.493097,-1.152173,-1.072634,-0.423104,0.943891,-1.295754,0.389618,-0.013851,0.500101,1.149263,-0.816049,0.922284,0.246515,-0.066894,0.560883,-0.03285,0.817519,0.506693,-0.116765,-0.064101
subspace,-0.947777,0.729292,-0.949773,-0.202487,0.917588,-2.52033,-0.012423,0.527539,-0.126079,-0.643157,-1.344982,1.166378,1.09503,0.277434,-0.010096,1.446695,0.691317,-2.036303,0.32885,-0.331275,-0.149931,0.276772,-0.460174,0.703432,-0.348532
support,-0.102355,-0.249425,-0.320349,2.035461,0.090139,0.450129,0.168442,-0.788687,0.631285,0.998857,-0.704582,0.821773,-0.544565,-0.316233,0.775788,-0.290839,-1.02805,-0.020347,0.30964,-0.446243,0.178711,-0.251989,0.016547,-0.554057,0.091788
diagonal,-1.323592,-0.021901,-0.644306,0.451003,2.160512,-2.369658,-0.521226,0.716306,0.095534,0.185413,-1.128892,-0.043934,0.349164,0.760746,0.438439,0.123933,0.434158,-0.618203,-1.110727,-0.78885,0.483333,0.293672,-0.540441,0.6752,0.596835
computation,-0.413895,0.242242,-1.034808,-0.080296,-0.87796,-2.325867,0.056496,0.163609,0.540431,-0.260937,-1.503396,1.987878,0.249988,-0.592014,0.681694,0.695373,0.14125,0.229567,0.108546,-0.037882,-0.323485,0.491401,-0.904769,-0.056787,1.422382
curvature,-0.040048,0.104231,-0.56872,0.098964,0.814546,-2.804189,-0.140804,1.360275,0.835018,-0.498564,-0.763351,0.577521,0.792869,0.589768,0.937494,0.998342,1.822072,-1.047058,-1.041971,-0.448003,0.465746,0.278791,-0.067492,0.515969,0.75969
flow,0.698768,-1.004231,-0.738134,1.951773,0.564207,-1.270754,-0.410362,-0.288022,0.279759,0.181798,-0.627877,-0.192925,0.717737,0.914967,0.844298,0.774915,0.697073,-0.208242,-0.733014,0.57075,0.639293,1.891895,0.863679,-0.261231,0.506433
analytic,0.216642,0.638919,-1.115864,0.263021,-0.679227,-1.40038,0.71151,-0.08964,-0.044313,-0.103503,-1.167481,2.686664,0.017248,-0.186742,0.026554,0.099141,-0.089424,0.240108,-0.142447,0.228904,0.049386,-0.147343,-0.667116,-0.645141,1.363555
chain,-0.329853,-0.060861,-1.088867,0.857241,0.165588,-0.450632,-0.56206,-0.675727,-0.534817,0.553129,-0.582517,-0.018582,-0.47747,-0.144977,0.459253,0.891514,-0.061999,-0.949735,-0.024703,0.447488,-0.291792,0.529587,0.983346,-0.204501,0.308601
cohomology,-1.711873,-0.091377,-1.075546,-0.112541,0.633905,-1.958828,0.485397,1.250018,-0.110817,-2.247628,-0.667621,1.230765,0.835486,0.384469,-0.372244,1.578578,1.285389,-0.771931,-0.137176,0.102813,0.329559,0.855869,-0.400341,0.485039,2.204494
