word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
line,-0.758116,-0.184016,-1.563784,1.926778,0.208003,0.610455,-1.132757,-0.291497,0.13689,0.481401,-0.39614,-0.537708,-0.349148,-0.392527,1.091729,-2.62023,-0.47822,-0.122354,0.632678,-1.31133,0.465788,-0.756324,0.732179,0.69544,0.893773,0.78876,0.639716,-1.038873,-0.274976,-1.18709,-0.353503,0.206977,-0.656975,-0.16258,0.569935,-0.883729,-0.387061,0.175392,0.102823,0.661559,-0.798759,0.745005,-0.064791
model,0.606986,-1.351678,-0.984102,-0.06009,0.320288,1.595382,-0.151155,0.715245,-0.938628,-0.104629,-0.860341,-1.020547,-0.567774,0.365002,-1.127067,-3.077289,-0.613581,1.157325,0.676578,0.669654,0.10165,-0.358902,0.154495,0.155936,-0.655388,0.602513,1.03756,-0.021526,0.295348,-0.440796,0.201354,-0.396388,0.517697,0.322851,0.666628,-0.545313,0.574209,0.713579,-0.819098,0.207932,1.109246,0.882049,-0.025987
real,-0.337291,0.277342,-0.895944,0.881824,0.267266,-0.489481,-0.236993,0.084747,-0.313726,0.877434,-0.501283,-2.380013,-1.167003,-0.879633,0.411274,-1.934866,-0.105264,0.156865,0.184386,0.335955,-0.251933,-1.500077,0.883249,1.385206,0.891467,0.334582,0.752369,-0.427364,-0.656487,-0.394349,0.447807,-0.203885,-0.813543,0.655594,0.524561,-0.960305,-0.460676,-0.24799,-0.447692,-0.703385,0.396022,0.944847,-0.46698
property,-0.373906,-0.822377,-1.517199,0.114566,0.216449,0.501156,-0.574873,0.259849,0.189864,-0.221596,-0.196763,-1.047669,-1.314493,-0.872584,0.621747,-2.253317,0.24065,-0.426192,0.792176,1.077364,0.058832,-0.586231,1.252437,0.015384,0.378632,0.535369,0.456629,-0.493686,-0.375596,0.131622,-0.364479,-0.273899,-1.032781,1.027787,1.020357,0.224618,-0.018753,-0.775317,-0.831444,-0.618956,0.14803,0.357978,0.527317
geometry,0.575671,0.336879,-0.875008,0.707916,0.380487,1.117678,-0.549621,0.330573,1.251132,-0.347275,-0.021165,-0.459762,-1.464289,-1.02037,-0.376584,-1.86027,-0.371973,0.084151,-0.293049,-0.492088,0.637523,-1.324104,0.386564,-0.000412,1.061126,-0.068288,0.528601,-0.196735,0.4327,-0.744825,-0.899475,-0.797394,-0.156265,0.985807,0.20058,-1.256902,-0.428307,-1.172505,-1.743902,0.764024,-0.141591,1.424245,-1.552703
complex,-0.053653,0.060481,-1.140559,1.088435,-0.38262,0.053924,-0.09145,-0.326113,0.155732,-0.09385,-0.165695,-1.881249,-1.23951,-0.456975,-0.15172,-2.184447,-0.150139,-0.309169,-0.3617,0.009298,0.082085,-1.845682,0.407311,1.03142,1.668785,-0.09677,0.546728,-0.06128,0.416958,-0.021592,0.489405,-0.430987,-0.513336,0.49538,1.052793,-0.447625,-0.201572,-0.099246,-0.323159,-0.657135,0.465132,0.833036,-1.107546
linear,0.221001,0.533692,-1.757011,0.776314,-0.234945,0.517667,0.283488,-0.583867,-0.148495,0.194028,-0.764562,-1.754423,-2.170182,-0.811928,-0.454984,-1.740792,-0.069979,-0.39385,1.381071,0.456626,-0.235908,-1.639703,0.931991,0.102772,-0.168965,0.912723,0.399648,0.312353,0.076331,-0.858602,0.329501,0.324575,-0.263589,1.010356,0.578147,-0.245557,0.946111,-0.040031,-0.039863,-0.307097,0.084746,0.873614,-0.327454
polynomial,-0.232192,0.048815,-1.413678,0.533885,-0.975157,-0.349486,0.41391,-0.265282,1.461183,-0.240863,-1.107607,-2.063458,-1.534444,-0.388159,-0.791523,-1.17049,1.459399,0.22862,1.615449,-0.355826,-0.966211,-0.978647,1.224907,0.358265,0.498564,1.117853,-0.345539,-0.99321,-1.299596,0.195763,0.188408,1.19619,-1.221146,0.974101,-0.127384,-0.125217,-0.205504,0.290649,-0.395493,-0.629294,0.539733,0.690388,-1.231656
algorithm,1.427863,-0.946876,-2.596212,0.945715,-1.910053,-0.608446,-0.071151,0.985303,-0.654456,-0.538694,-1.655216,-1.425651,-1.694966,-0.393354,-0.554059,-0.4752,0.154967,-0.214223,1.382348,-0.642924,-0.425155,-0.193714,-0.339992,-0.122429,-0.986542,-0.297895,-0.010412,-1.497116,-0.573695,0.433653,-0.411572,1.29238,-0.524493,0.041664,0.410531,-0.196796,1.035581,-0.327193,-0.838008,-0.042978,0.401636,0.991377,0.138423
mathematician,0.617988,1.148459,-1.290464,1.256121,0.473168,-0.193525,2.004733,0.72089,0.170882,-1.059702,0.927684,-1.072369,-0.373947,-1.562078,-0.518613,-1.483975,0.137081,-0.099487,0.121864,-0.697553,0.248383,-0.511523,0.287206,-0.189786,-0.747045,-2.566288,0.243039,-0.310092,-0.472979,0.059229,-1.149119,-1.183977,0.707505,1.531049,0.006937,-1.494165,-0.475322,-0.168819,-0.477362,1.230785,1.343058,-0.162341,-1.330363
