word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
complex,-0.762314,-0.26237,-0.408268,0.462764,-0.816434,-0.042842,0.118927,-1.107329,-0.10447,-0.697062,-0.63709,-0.425363,0.315789,0.148555,0.620127,-0.567256,0.043252,-1.39289,-0.322293,-0.101998,-0.26727,1.533817,0.075922,-0.809372,-0.23118,0.580774,0.324887,-0.086594,-0.848646,-1.291198,-1.743992,1.020928,1.429055,0.49421,-0.185547,0.362644,0.809975,-0.10329,0.378114,2.682517,0.457561,-0.30111,-0.554167,0.387223,0.176709
linear,-1.891512,0.012378,0.10352,-0.002784,0.039079,-0.792686,0.080591,0.432346,-0.216308,-0.665817,-0.401222,0.645575,0.689993,0.224259,0.045193,0.365681,0.510966,-0.003467,0.44243,0.443671,0.077534,1.383222,-0.78556,-0.265725,-0.362363,0.748874,-0.089481,1.013975,-0.845017,-0.635017,-2.224126,0.377872,1.389934,-0.382154,-0.396179,0.964081,0.395778,0.17324,1.283283,2.051027,0.039135,-0.425366,-0.676814,0.393311,-0.005332
polynomial,-1.568702,-0.526121,-0.855694,0.761087,1.023668,-1.278879,0.949266,-1.09141,-1.150389,0.109231,-1.055275,0.79284,0.235194,1.415319,-0.985887,0.7192,1.039485,-0.830685,-0.016281,0.09299,-0.072684,1.194342,-0.722789,-0.64536,-1.190099,0.670241,-0.10444,1.020128,0.586319,-0.494423,-1.794568,-0.170924,1.068923,1.276248,-0.615774,0.509854,0.360394,-0.259708,0.556513,2.131901,0.494995,0.951608,-0.600601,-0.287743,-0.417061
algorithm,-1.564817,0.462517,1.324714,-0.747659,0.471614,-0.041793,0.314271,0.578412,-0.382899,-0.215692,-0.476248,-0.460599,0.045018,0.636538,-2.165693,0.403502,2.298348,0.222544,-0.494475,0.894223,-0.262652,-0.298048,-0.368921,-0.002519,-0.465041,0.501779,-0.02512,1.050789,0.328913,-0.244901,-2.230218,0.687072,0.50447,0.997178,0.607525,-0.121421,0.441546,-0.203058,1.483054,2.253601,-0.270363,0.783475,0.443546,1.127804,-0.901074
mathematician,-0.331521,-0.666469,-1.919344,-0.475969,-0.524808,-1.070717,-0.834762,-0.235298,0.385063,-0.94681,-0.678514,-0.68839,0.397667,-0.361829,-0.094886,1.499197,0.302924,-0.072274,-1.095116,-1.276874,-0.743927,-1.783406,0.111579,-0.539943,-1.852774,0.345321,0.322368,0.124451,-1.566519,-1.06188,-0.932418,-0.249685,-0.550165,-0.417813,1.472064,0.409711,-0.042673,-0.367456,0.859072,1.477458,2.418104,-0.577548,0.812039,1.390622,0.117232
definition,-0.707653,0.640445,-0.135819,0.708541,-0.239446,-0.551048,-0.153378,-0.230512,-1.008135,0.598191,-0.256406,-0.098531,0.315975,0.315029,0.030242,0.2767,0.500894,-0.625146,-0.466156,0.07239,-0.475998,1.108443,0.456081,-0.691436,0.015215,0.481845,-0.176433,0.501155,-0.701191,0.177556,-1.541237,0.075653,0.092041,-0.614573,-0.852575,0.01773,0.936383,-0.560351,0.505099,2.676654,0.227635,-0.210699,-0.36524,0.789577,-0.102685
product,-1.029985,-0.519971,0.148874,0.593001,-0.598878,0.205656,0.496204,-0.508224,-0.316376,0.149662,0.208263,0.026002,1.198876,0.149476,1.149115,-0.126881,0.700039,-0.185842,0.141706,0.715179,0.098425,1.482174,0.528253,-1.116575,-0.68609,0.150844,-0.393152,-0.707462,-0.827263,0.561839,-1.109978,-0.505007,0.65046,0.961276,-0.358669,0.216526,0.455746,-0.82744,-0.532335,2.832466,-0.409622,-1.106206,-0.931845,1.565892,-0.2706
state,-0.442738,0.360039,-1.618357,-0.104444,-0.19817,-1.387238,0.117987,-0.352617,-0.548414,-0.756972,-0.162046,0.272729,-0.784568,-0.644362,0.392356,0.838498,-0.364511,0.359286,-0.453406,0.384306,0.749012,-0.404308,0.405566,-0.040307,-0.624675,-0.270634,0.518451,0.482545,-0.496856,-0.185506,-2.293513,-0.387448,1.016362,-0.504777,0.475419,0.40274,-0.022215,-0.279415,0.298547,2.715152,-0.176772,0.470038,1.338302,0.55513,-0.488633
sequence,-1.084796,-0.536892,0.902239,0.450922,-1.066979,-0.588247,0.165277,-0.563135,-0.712904,-0.570322,-0.331243,-0.26434,0.234764,0.574878,-0.632137,0.330167,-0.247002,-0.371076,-0.746027,0.393558,-0.30937,0.831652,0.783388,-1.479492,-1.35935,-0.701735,-0.491559,0.322966,0.52363,-0.382415,-0.803648,-0.697107,0.659588,-0.323386,-0.909537,-0.880907,0.355227,-0.867617,0.706823,3.201972,0.12507,1.301412,-0.920699,1.076477,0.393069
distribution,-1.366015,1.570959,-0.092428,-0.715012,-0.12419,-1.467366,0.51597,-1.036493,-0.608327,-0.436045,-1.640664,0.478595,0.456627,-0.94472,1.102718,0.535597,-0.160725,-0.085353,-1.362124,0.178397,0.146772,0.868462,0.716968,0.001142,0.134093,0.659128,-0.159866,0.334732,0.942719,0.830204,-1.450227,0.348146,-0.419715,0.766259,-1.050211,0.891723,-0.182205,0.30174,1.002795,1.907641,-0.096377,0.729731,-0.987127,1.123463,1.953463
variable,-1.319392,0.369331,-0.771946,-0.799745,-0.817842,-1.48277,-0.036481,-0.834337,-0.231646,0.2333,-0.06577,0.578099,0.627161,-0.773095,-0.02476,0.622027,0.386587,0.160346,-0.637843,0.585363,0.749277,2.088894,0.289019,0.741937,-0.198854,0.74914,0.091319,0.403716,0.620621,1.014988,-1.689833,-0.092231,0.675088,-0.474361,-0.57052,0.904333,0.719855,-0.036003,0.436621,2.177727,0.540937,0.920995,-1.194085,-0.049725,1.193404
solution,-0.702056,0.866768,0.266484,-0.75935,0.212469,-0.431205,-0.32375,-1.229597,0.33778,-0.784894,-0.464255,0.543239,0.797036,0.371233,-0.222342,0.970947,1.057649,0.129932,0.226012,0.402017,0.074623,-0.431519,-0.657666,-0.127051,-0.301607,-0.211366,0.130623,1.077798,-0.435354,0.148105,-1.907348,0.210381,1.364062,-0.282841,-1.134815,0.386639,0.77308,-0.15618,0.942797,2.801058,0.875118,0.333742,0.177263,-0.542855,-0.338511
square,-1.175079,0.229185,0.469003,-1.244716,0.015544,-0.848286,-0.509009,-1.336315,0.246775,-0.316112,0.099806,1.048328,0.074602,0.146894,1.494146,-0.06695,0.112949,0.442023,-0.152845,0.840061,-0.824439,0.100001,-0.779254,-1.034727,-0.75782,0.460074,-1.189007,0.040748,0.279352,0.767408,-1.035258,0.926863,0.242517,1.377921,0.224905,-0.748936,0.516831,-0.498581,1.006935,2.32378,0.694218,-0.653434,-0.416146,0.956877,-0.313328
map,-1.62801,0.01764,-0.275618,1.21761,-0.689022,0.32431,0.708698,0.102732,-0.347603,-1.189839,-0.525732,-0.344603,0.567265,0.204049,0.568654,-1.144483,-0.129033,0.744565,-0.14452,0.116801,-0.626272,1.023131,0.437977,-1.82558,0.359079,-0.309867,-0.302837,-0.27168,-0.764447,-0.050576,-1.477435,0.534921,1.032338,-1.056257,-0.160321,1.039779,0.806163,0.084292,0.472077,2.511531,-0.225037,-0.177702,-0.15835,-0.074176,-0.319655
class,-0.532385,0.435545,-0.695692,0.767944,0.760376,-0.750351,0.496225,-0.120728,-0.468646,0.259122,0.498621,0.107248,-0.001297,-0.62456,-0.115682,-0.946149,0.725687,-0.247648,0.262408,-0.517483,0.643942,0.998723,0.17088,-1.169916,-0.388533,0.662506,0.703613,-1.011731,-0.247837,-0.490646,-1.425413,-0.227054,0.529857,-0.511693,-1.148294,-0.171877,0.269836,0.712154,0.918858,2.782851,0.918072,-0.208137,0.655633,0.267761,-0.655893
integer,-1.124993,-0.27178,-0.266782,-0.001825,-0.269449,-0.883109,0.099941,-1.125715,-0.263238,-0.054027,0.612292,0.069776,0.371569,1.551923,-0.052755,0.079015,0.960431,-0.686059,-0.290639,0.111706,0.1401,1.342938,-0.027089,-0.750721,-1.190985,-0.423987,-0.933164,-0.35833,-0.05504,0.268601,-1.381875,-0.343813,0.777762,1.622101,-0.695375,-0.421792,0.680391,-0.417783,1.101816,2.672239,0.899023,0.781879,-0.101176,-0.198778,-0.980448
