word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
series,-1.45681,0.123842,1.15492,-0.231674,0.967815,0.399464,-0.174042,-0.672692,0.69113,-0.660189,-0.282964,-0.572579,-0.300099,-0.990295,0.116112,-0.835758,-0.422256,-0.266571,-0.018703,0.351876,0.360771,1.812492,2.708175,0.483305,0.673021,-0.071055
prime,-0.954763,-0.74876,0.071112,-0.553364,1.379129,-0.424952,-0.381992,0.102246,0.681606,1.67072,-0.500083,-1.148659,-1.379719,0.412373,1.251185,-1.534872,0.966328,-0.667163,-1.012538,2.114801,-0.434457,1.248971,2.177327,0.562459,-0.015652,1.208428
measure,-1.037871,0.393423,-0.082077,0.201805,-0.165673,-0.436435,0.215666,0.671276,0.879299,-1.06766,-0.911859,-0.912604,-1.605198,-1.954146,0.796829,-0.26831,-0.226817,-0.341946,-0.465696,-0.485167,0.42818,0.139111,2.36134,-1.09489,-0.753254,0.430007
equal,-1.536552,0.70328,0.07721,-1.262192,0.422261,-0.359692,-1.155818,0.725729,0.78621,0.187654,-1.097121,-0.667571,-1.201078,0.022705,0.272398,-0.147045,-0.120868,-0.636772,-0.48422,0.256069,-0.284906,-0.244258,3.073667,-0.447487,-0.299932,1.181547
lie,-1.07421,0.039182,-0.730585,-0.569052,-0.380818,0.704877,1.31699,0.665198,0.91761,-1.071451,-0.836093,-1.209043,-1.920523,1.550665,-0.117701,-0.28452,-0.641157,-0.75154,0.817447,0.450901,-0.093742,0.463675,2.022092,0.223737,0.211614,0.11732
manifold,-1.111678,-0.528322,0.110953,-0.630679,-0.833772,0.617776,1.301978,1.803071,0.141309,-1.751545,1.031645,-1.949297,-1.753466,0.14207,0.501391,0.47192,0.430538,-1.502594,0.481229,0.957454,1.339803,-0.784891,1.797705,-0.11014,0.352612,-1.037231
degree,-1.242113,1.226987,0.084004,-1.058523,1.315142,0.315891,0.814848,-0.033115,2.005934,0.349544,0.058321,-0.436098,-0.607553,0.487015,-0.553768,0.610595,-0.116031,-2.215383,-0.743556,1.186431,-0.303051,-0.081417,2.149121,0.315131,1.087312,0.403573
differential,-1.133139,0.244107,0.18874,-0.007954,-0.025534,0.707097,1.145335,-0.360896,0.528548,-1.568214,0.494807,-1.834416,-1.046585,-0.996321,-0.604859,0.256109,-0.195568,-2.425439,0.717709,0.009197,0.831278,0.574745,1.829562,0.653658,0.789577,-0.486306
$\mathbb{C}$,-0.866956,-0.930713,-0.404028,-1.344779,-0.581747,-0.986522,0.554469,0.326193,-0.299156,0.072816,0.24811,-0.754542,-1.728679,0.619521,-1.100765,-0.297523,-0.597839,-0.480638,-0.655404,0.036936,-0.617983,0.120315,2.587419,-0.527492,-0.194555,1.778532
regular,-1.470406,0.798645,0.3943,-0.311015,-0.550511,0.617262,0.252153,0.69997,0.845921,-0.62995,0.908305,0.754567,-1.260653,0.736303,1.91959,-0.883584,1.289701,-0.125541,0.880858,0.864794,0.01552,0.77936,2.383374,-1.63824,1.761373,1.182328
second,-1.444834,0.727196,0.027291,-0.124406,0.514762,-0.8138,0.716285,0.151977,0.414833,-0.139182,-1.121051,-0.130892,-0.249606,-0.642626,-0.465971,0.244678,0.249901,-1.488008,0.557146,0.947794,0.783756,-0.227113,2.991722,-0.197131,0.735246,-0.092693
triangle,-1.089067,0.275657,-1.94448,-1.806197,-0.178951,0.830207,-1.095997,-0.06555,0.769978,0.804602,-0.241228,0.425402,-1.235375,0.995906,0.417927,-1.05269,0.711326,-0.740878,0.913052,-0.264093,-1.082803,-0.06695,3.105253,-0.403913,0.343737,0.398061
subset,-0.832679,0.623513,0.128673,-0.791282,-1.43051,0.231861,0.610872,1.016738,0.375244,0.388361,-0.45168,-0.858517,-2.080472,-0.392235,0.18437,0.511094,-0.683028,1.131751,-0.491726,1.58641,1.462006,0.48921,2.77388,-0.939111,-0.008131,1.810427
circle,-1.087541,-0.507513,-1.503176,-1.986892,-0.43574,1.778514,-0.642162,0.411695,0.325529,0.342536,-1.137957,-0.253463,-1.967924,0.12923,0.516392,-0.057197,0.568501,0.011939,0.632856,-0.27448,-0.585705,-0.452474,3.004274,-0.311863,0.70663,-0.15295
relation,-0.850394,1.139804,-0.890255,0.249958,-0.507455,-0.524926,0.223342,-0.058136,1.372229,-0.775694,-0.012359,-0.962878,-0.652313,-0.225291,-0.683617,-0.104004,-0.233436,-0.681045,0.724292,1.482476,-0.550177,0.712683,2.388021,0.003929,-0.284977,1.29562
positive,-1.661365,0.784953,0.564187,-0.453605,0.316727,-0.672419,-0.511487,0.468274,0.517348,-0.407796,-0.858596,-1.773184,-0.940487,-0.220514,0.537257,-0.071011,0.273488,-1.337328,-0.219475,0.412704,0.490816,-0.1375,2.667199,-0.05707,-0.263193,1.308323
simple,-0.762128,0.407807,0.014575,0.668888,-0.156121,0.846324,-0.014043,0.440739,0.221327,0.276959,0.421592,-0.755596,-1.264845,0.272803,0.456308,-0.68643,-0.354541,-1.611859,0.416284,0.916582,0.01663,0.623154,2.940311,0.182402,-0.507805,0.397988
topology,-0.703624,0.57665,0.113651,-0.648022,-1.375141,0.353788,2.103774,0.784795,0.5414,-1.405021,0.90661,-0.50484,-1.978446,-0.835896,0.738436,0.263406,-0.145088,0.214997,-0.588066,1.08729,1.110448,0.773956,2.094354,-0.116872,0.665039,-0.398932
category,-0.608859,0.061471,-0.725952,0.295017,-1.026443,-0.354858,2.411574,-0.092901,0.886285,-1.894022,1.668423,0.483759,-2.461406,0.331907,0.295452,0.688249,0.115215,-0.14616,-0.260051,1.209402,-0.280934,0.276033,1.875365,-0.231317,-0.381181,1.154948
surface,-0.989216,-1.130596,-1.343171,-0.944088,-0.147706,1.535622,-0.177696,0.638049,0.103534,-0.533482,0.225686,-1.395406,-1.773316,0.035857,0.718864,0.469058,1.070181,-1.917259,0.839346,0.071011,0.921419,-0.539182,2.088112,-0.763692,0.054155,-0.588472
