word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
formula,0.181548,-1.962378,-0.694031,-0.240494,-0.69098,0.552426,-0.471674,0.396601,0.545419,1.045183,1.129975,0.26629,2.344821,-0.391623,0.049539,1.583694,0.85972,-0.525973,0.474284,-1.602753,0.021833,0.719639,1.173423,0.685029,-0.254624,0.145617,0.638427,0.894277,-0.119572,1.135304,0.755368,0.263684,-0.055322,-0.648986
ring,0.450228,-1.422987,0.066917,0.894572,1.09806,0.761793,0.913517,0.164512,0.240016,-1.822679,1.864351,0.759595,1.27785,-0.213317,0.101142,0.626152,1.776146,0.160667,0.78371,-0.872817,-0.278472,-0.224771,-0.396185,0.695573,-0.091449,0.14184,1.876334,-0.169503,0.608274,0.41372,0.279244,1.203861,-2.021408,0.826243
edge,-1.148467,-2.658958,-0.685703,-0.16114,-0.146943,-0.135566,0.105823,0.580009,0.072374,1.929336,0.618536,-0.290359,0.096892,0.244496,-0.418589,-1.199255,-0.265129,0.265926,-0.451092,-1.618352,-1.80319,0.000509,0.854474,0.633025,0.283273,1.999005,0.357927,-0.80482,-1.996018,0.597939,-0.947987,0.926303,-1.159294,0.511484
sum,0.53484,-1.199868,-0.629074,-0.140636,-0.244567,0.252931,0.949562,0.019678,1.345949,0.880059,0.654129,0.464592,1.552512,-0.772775,0.106661,0.89354,1.346312,0.554282,-0.000753,-0.867344,-0.986334,0.555368,0.863075,0.763627,0.367629,-0.050249,0.632671,0.54815,-0.983027,0.851152,-0.442681,1.070615,-1.23085,0.056637
plane,-1.102085,-2.627023,-0.488528,-0.296375,1.442201,0.678617,-0.399685,-0.873943,0.064546,1.418072,-0.238875,-0.257924,1.017144,0.571478,0.213604,0.382478,1.211333,0.24854,0.230241,-1.025671,-0.979112,-0.726553,-0.813447,-0.390881,-0.937267,1.055282,0.087173,-0.262731,-0.438303,1.209332,0.552998,0.90425,-1.688931,0.633499
analysis,0.562255,-1.820968,1.346397,-0.692967,-0.350341,0.21908,0.364901,0.861938,-0.09883,0.578891,-0.328058,-0.412425,0.548197,-0.867349,0.910725,0.224479,1.309804,0.584171,-0.588211,0.734017,-0.173528,-0.927092,0.436651,0.834978,-0.081866,-1.1775,0.573114,-0.542541,0.250634,1.396384,1.415844,1.507071,-0.709015,-1.44544
dimension,0.267449,-1.647162,-0.588161,-0.44673,0.673326,0.229939,-0.104907,-0.460251,0.54827,1.045128,0.151925,0.344082,1.083999,-0.712401,-0.196184,-0.697654,1.160853,-0.083221,-0.269403,-0.720261,-0.308055,-0.170548,-0.98592,0.458604,-0.61446,0.190747,1.286125,-1.163577,-0.365187,1.441247,0.098774,1.973885,-2.01662,0.465993
curve,-0.803215,-2.351533,-0.930575,-0.400089,0.108004,1.486441,0.510105,-0.637173,-0.714308,1.082214,-0.638952,1.170608,0.845892,1.072173,0.242977,0.501255,0.841068,-1.044403,-0.376015,-0.445587,-1.260585,-0.892946,-0.600742,0.406506,-0.784832,-0.169695,0.56659,0.803502,0.207073,1.09184,0.864475,0.771936,-1.548939,0.130311
type,-0.353047,-2.110391,0.318288,0.763754,0.399813,-0.265436,0.044245,0.419071,0.56201,1.071724,1.005401,0.666395,0.173391,-0.222937,0.05023,0.809561,0.067543,0.090487,-0.106037,-0.811144,0.479955,-0.393708,-0.028783,-0.095694,0.838968,0.002267,0.701719,-0.460242,0.224213,1.69878,0.382828,1.64783,-1.26633,-0.701115
operator,0.978034,-1.465765,0.956159,-0.209672,0.898988,-1.391623,0.217988,0.301872,-0.285896,1.443916,0.450805,-0.925012,1.854709,-0.807489,0.034877,0.73707,0.895423,0.449361,-0.068626,-1.422709,-0.302335,0.325499,1.1802,-0.813001,0.993708,-0.730452,1.979808,-0.06856,-0.221425,0.542871,1.200368,0.839555,-0.213106,-0.085707
