word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
formula,-0.691564,-0.682523,-0.207113,1.472997,0.255305,-0.38845,1.034534,-0.790978,0.252018,0.543686,-1.101503,-0.501288,0.430538,1.31459,-0.624426,0.588531,0.116653,1.24019,0.589496,-0.98688,-0.145691,-1.131832,0.760047,0.258052,-0.581706,1.518303,0.544554,-0.141968,-0.137867,0.656339,0.86951
ring,-0.342907,0.040285,-0.030576,-0.549067,0.33094,0.774451,-0.227147,0.387219,-0.233122,0.896354,-0.108879,-0.937547,0.965904,1.086611,0.526885,-0.507975,-0.101643,0.746133,0.272392,0.203029,0.695246,-0.37737,-0.000599,0.280182,0.520261,1.355456,0.658761,0.63891,-0.246829,0.417801,0.868165
edge,-0.25796,-0.618714,-0.321576,-1.423949,0.244716,0.229921,-0.722146,-0.083422,-0.045704,0.958419,0.220358,-0.912866,1.35974,0.012258,0.60446,-1.019677,-0.13552,0.952704,0.679979,0.299271,0.213024,0.288625,0.423522,0.577282,-0.184518,0.076366,1.471751,0.699627,-0.192038,0.03002,0.220337
sum,-0.955232,0.543985,0.657278,0.91208,0.54886,-0.744348,0.216497,0.437948,0.89712,-0.153326,-0.140396,-0.224759,0.819196,0.953878,-1.376368,-0.702835,0.96515,-0.121073,1.389701,0.294972,-0.174974,-0.639536,0.310762,0.848118,0.112168,1.194716,1.254444,-0.091778,0.08927,0.691504,0.770342
plane,-0.719793,0.314578,0.890913,-1.081057,-0.401094,-0.333123,0.180329,0.721499,-0.815795,0.211173,-0.626268,-1.445975,1.276866,0.270908,0.184936,0.35456,0.63355,1.234312,0.317832,0.133157,0.807094,1.089117,0.060029,0.299676,0.309268,0.994049,0.642825,0.280621,-0.938822,0.202998,1.166147
analysis,-0.452502,-0.710635,0.339362,0.694754,0.291735,-1.439235,0.029902,-0.363263,-0.286162,0.234252,-0.002676,-0.540095,2.211937,1.204388,-0.627423,1.236577,0.844733,0.156485,-0.151296,-0.71118,0.057727,-0.538422,-0.772354,0.993421,0.058848,-0.490384,0.717504,0.609377,0.425638,-1.204136,-0.383084
dimension,-0.615645,-0.280805,0.738854,-0.441703,-0.256331,-0.287238,-0.10324,-0.570056,-0.038466,0.159136,-0.714275,-0.984033,1.255743,1.350949,0.213282,-0.176421,1.248832,0.748707,0.212876,0.509994,-0.095053,-0.009452,0.14578,1.171127,-0.066297,0.900052,1.687427,0.091725,-0.064386,0.32699,-0.012001
curve,-0.809701,-1.225262,0.235361,-1.283484,0.720639,-0.410989,0.265601,0.113164,-0.267799,0.675036,-0.163194,-1.334759,0.7113,0.488194,-0.722801,-0.460284,0.982948,0.977627,1.173972,-1.163862,0.153342,0.782383,0.459835,1.317615,-0.492556,0.609971,1.886451,0.598121,-0.081881,0.183795,0.234758
type,0.051669,-0.465831,-0.035441,-0.127321,-0.512988,0.505375,0.952436,-0.201007,-1.247931,-0.482914,-0.769319,-0.904076,2.146192,0.618527,-0.269271,-0.033249,-0.377894,0.263505,0.155862,-0.78384,-0.070957,0.018776,0.119268,0.126974,0.50508,0.73504,1.508705,0.456512,0.371011,-0.983855,0.721848
operator,-0.897774,0.15338,0.597541,-0.070099,0.470245,-1.223611,0.551788,0.760586,-1.029861,0.168838,-0.59932,0.171745,1.064068,0.679387,-0.262651,0.702933,0.573724,0.282313,0.690538,-0.00191,-0.357839,0.03829,0.952594,-0.652462,1.15687,0.759996,1.110008,0.331219,-1.099614,-0.640771,1.900842
prove,-0.519835,0.250918,-0.210287,-0.012349,-0.343288,-0.779345,0.547836,0.271318,0.406327,0.057754,-0.726172,0.384365,1.670435,0.353108,-0.723498,-0.13497,0.751521,0.560433,0.744786,-0.353468,0.829208,-0.638608,-0.247326,0.64064,-0.054919,0.625198,-0.609388,-0.447016,-0.341846,0.114386,0.313271
probability,-1.727541,-0.090952,0.782217,0.404757,0.506591,-1.735695,1.270859,-0.253548,0.577572,-0.017971,-0.649212,-0.966564,1.156225,1.077033,-0.693981,0.804583,1.134997,0.114615,1.366153,-1.037259,0.629235,-0.182524,0.113139,1.209749,0.793649,0.559965,0.9325,0.400959,0.364436,-0.484008,-0.2338
structure,-0.386374,-2.053271,-0.956854,-0.983,0.422188,0.145157,0.431574,0.250235,-0.900143,0.254293,0.129227,-0.771715,1.993509,0.478192,-0.108922,-0.026652,0.745432,0.464965,0.058156,0.81099,-0.216877,-0.44541,-0.985244,0.320181,-0.370874,0.032666,0.932845,0.74655,0.45822,-0.310405,0.95607
representation,-1.305629,-0.575504,-0.528228,0.069381,-0.05648,-1.120129,-0.009723,-0.443773,0.791396,0.516247,-0.254079,-0.776481,1.442827,0.914639,0.566599,-0.208624,1.360716,-0.243337,0.11879,0.160137,-0.751487,-0.452062,-0.717924,0.065095,0.064882,0.310395,1.384199,-0.320664,0.320003,-0.431753,0.72802
series,0.690032,0.501654,0.655353,0.680532,-0.46705,0.424427,-0.615689,-1.070031,-0.007505,1.128658,-0.240184,0.344384,1.072856,-0.475338,0.104809,-0.16187,0.254482,0.997499,-0.745932,-0.655676,0.521947,-0.577958,0.29263,0.251022,0.7288,0.245583,1.048553,0.44796,-0.768862,0.963883,0.431097
prime,-0.502316,0.672238,0.411562,0.508945,-0.71214,-1.090614,-0.605106,0.073263,0.90964,0.638485,1.099987,-0.020562,0.793523,0.292763,-0.081651,0.632433,-0.54385,-0.315453,0.32306,0.677175,-0.792415,-0.550091,-0.723901,-0.109166,-0.370462,0.740302,-0.125941,-0.505718,-0.588249,0.526652,1.752135
measure,-0.409891,0.102291,0.565945,-0.499917,0.26908,-0.709134,0.437082,0.046602,0.195113,-0.984546,-0.292508,-1.234104,2.595241,0.167478,-0.327495,0.649773,0.229328,-0.059332,0.970519,0.120763,-0.234703,0.158908,0.053545,0.812595,-0.918373,0.224467,1.138291,0.68128,0.682664,0.031605,0.035074
equal,-1.180326,-0.09733,0.409861,0.52594,0.150369,-0.801802,0.085593,-0.071767,1.37717,-0.527887,-0.549015,-0.496341,1.645068,0.245568,0.20759,-0.064909,0.202717,0.028311,1.243381,0.330675,-0.18328,-0.152418,0.417786,0.495282,-0.870643,1.221711,1.389135,0.062424,0.570317,0.592696,0.800261
lie,0.093063,-0.402346,0.257693,-1.078566,0.538193,-0.075056,-0.334784,0.51091,-0.02498,-0.089233,-0.1614,-0.4167,1.030882,-0.40897,0.113862,-1.346458,0.20449,0.30562,0.903256,0.707126,-0.17339,0.117508,-1.305241,0.429458,0.418251,0.722111,0.309414,0.556588,-0.342601,-0.243892,0.532267
manifold,-1.239356,-0.558976,0.398981,-1.182034,1.004737,-0.680977,0.327831,0.046181,-0.742394,0.738646,-0.737093,-0.83605,-0.250705,2.285098,-0.945075,0.219273,1.32945,1.047768,0.477701,-0.165001,-0.402654,0.147617,0.242769,0.334707,-0.132967,2.29292,1.434596,-0.273934,0.173142,-0.153538,0.072486
