word,1,2,3,4,5
density,0.548585,-1.270456,-0.285701,-3.580128,0.077928
affine,-1.263651,1.036037,-1.085142,-2.278466,-0.85553
arbitrary,0.372764,1.694899,-1.80394,-2.119464,0.203761
morphism,-1.379238,0.78822,-1.145932,-2.665597,-0.83926
scale,1.574188,0.644146,-0.161689,-1.993809,0.156396
suppose,1.204483,1.674099,-0.450188,-0.444398,-0.410319
increase,2.745275,0.214916,-0.793454,-2.326561,0.547317
projection,0.007273,0.956288,-0.17248,-1.902078,-0.067966
partition,0.638415,-0.160826,-1.392092,-1.296018,-0.749025
exponential,-0.74616,1.420009,-1.448479,-2.503471,0.188197
range,2.109916,0.076196,0.5019,-2.164445,0.191463
subspace,-1.21642,0.967738,-1.089436,-2.676265,-0.502815
support,2.262195,0.430253,-0.42654,-0.353594,1.054731
diagonal,-0.334245,0.613117,0.52598,-2.602684,-0.932314
computation,-0.397634,1.377209,-1.737601,-1.644418,1.287846
curvature,-0.801599,1.280655,-0.794199,-2.488851,-0.699514
flow,1.453621,0.354769,0.254324,-2.354453,-0.629025
analytic,-0.163856,1.070503,-2.046049,-0.769749,1.672632
chain,1.201214,0.682594,0.466638,-1.530753,0.306164
cohomology,-1.956606,1.28539,-1.372116,-1.908384,-0.476766
trivial,-0.555541,2.034689,-1.072996,-1.848268,-0.104075
converge,0.075227,0.574283,-0.284671,-1.940316,-0.426701
lemma,-1.868454,1.35023,-1.093173,-1.309341,-0.741908
origin,1.77796,0.466287,-0.676119,-0.017948,-0.759745
convergence,-0.074063,0.55731,-1.465692,-1.580031,0.355188
division,2.187334,-1.687997,0.128065,0.082716,1.110534
union,2.644851,-1.068835,-0.532538,0.919853,0.723461
empty,1.03864,0.843686,1.02716,-1.578447,-0.658896
computational,-0.225975,1.226134,-2.320893,-0.903911,1.949716
functor,-1.816911,1.109728,-1.296827,-2.161257,-1.100859
fraction,0.332968,0.613584,-0.950628,-2.225404,0.01822
source,1.725325,-0.081911,-0.323121,-0.069975,0.175974
eigenvalue,-1.256506,1.316543,-1.406401,-2.402211,-0.40925
translation,0.476948,0.469977,-1.080377,0.821981,-0.220448
hypothesis,0.523649,1.827234,-1.724054,-1.088635,-0.232635
scalar,-0.991009,1.459005,-1.224266,-2.681404,-0.099282
coxeter,-2.414975,-0.008888,0.020508,-1.300885,-0.140199
third,1.955219,-0.110361,0.985229,0.185602,0.746598
Fourier,-1.229503,1.071942,-1.619239,-1.57832,-0.309421
bit,0.133802,1.798844,0.979148,-1.991681,1.171438
exact,1.08469,1.127732,-0.960111,-1.248694,-0.388824
elementary,0.242349,-0.744914,0.88999,0.423514,0.048235
maximal,-0.9503,1.16452,-1.170918,-2.570461,-0.125584
radius,-0.012552,0.136219,0.162444,-3.096034,-0.271179
homomorphism,-1.291947,0.772429,-1.298457,-2.46197,-0.516005
identify,1.858315,1.107038,-0.788362,-0.665486,-0.075483
distinct,1.567656,1.209654,-0.83536,-1.826015,-0.960516
minimum,1.456688,-0.120311,-0.577951,-2.324908,1.086468
development,2.341956,0.135124,-0.743981,-0.668618,1.406251
ordinal,-1.447366,0.842077,-1.549667,-1.849192,-0.687165
homotopy,-1.885252,1.299018,-1.589393,-2.217164,-0.59532
elliptic,-1.395092,1.047471,-0.075301,-2.5087,-1.179101
mapping,0.161338,0.525762,-1.338064,-2.103217,0.811043
alternative,1.587108,1.123228,-0.411995,-0.886535,1.12444
rate,1.921818,0.221522,-0.234762,-2.134254,0.964648
character,1.148328,2.772541,1.159909,0.69753,0.255643
central,2.599885,-1.072574,-0.037926,-0.372548,-0.03364
irreducible,-1.449723,1.441989,-1.472108,-2.634494,-0.608337
principal,1.390051,0.132219,0.045492,0.931622,0.201674
count,1.06375,-0.246045,-0.132696,0.540437,-0.776175
finitely,-1.294182,1.357629,-1.249391,-2.520024,-0.260708
kernel,-0.670624,0.967999,-0.534565,-2.412231,1.17004
infinity,-0.472684,1.40106,0.422381,-1.057773,0.79896
calculation,0.324809,1.045329,-1.267058,-2.134098,0.795686
draw,1.501313,0.641713,0.856776,0.485195,0.630234
divisor,-1.370627,0.711396,-1.296477,-2.335217,-0.412431
pattern,1.360057,1.541359,-0.06976,-2.010562,-0.430554
average,1.532098,-1.100625,0.907258,-2.048747,1.047456
knot,-0.345908,0.554246,0.916648,-1.896856,-0.555243
assumption,0.892575,1.343566,-1.940977,-0.80096,-0.271548
expansion,1.891229,-0.224201,-0.246031,-1.253568,0.484951
frequency,0.704129,0.640295,-0.223453,-2.731833,0.980023
dynamic,0.616007,1.554858,-0.830712,-1.833894,1.383907
canonical,-0.057156,1.0318,-1.78357,-0.884043,-0.64135
minimal,0.95745,1.319012,-0.610243,-1.968559,0.32297
segment,0.835985,0.749518,1.066821,-1.414378,0.483435
sheaf,-1.809757,1.017273,-0.840426,-1.914609,-0.777897
approximate,0.359516,-0.072255,-0.948905,-1.445724,-0.947072
combination,1.309694,1.146654,0.08742,-1.705552,0.275928
relative,1.52943,1.116464,-0.667593,-0.945618,-0.623012
