word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
structure,0.956921,-0.147667,1.527028,-0.774821,0.055499,-0.157979,-0.027949,-0.417802,1.577082,-1.002813,-0.37077,0.462595,0.449038,-0.022182,1.209606,-0.682546,-0.021353,-1.179271,1.876446,0.238909,0.442523,-0.847474,-0.730149,-0.255258,-0.130039
representation,-0.316843,-0.360856,0.389387,-0.703255,0.157268,-0.013848,-0.975742,-0.641563,0.561253,-0.80354,-0.16579,1.475511,-0.184508,-0.077553,-0.054475,-0.262578,-0.305926,-0.594906,1.205502,-0.182389,-1.000839,-0.772034,-0.975683,-0.423644,0.763249
series,0.188357,0.784397,0.157687,-0.881658,-0.333743,-1.069642,-0.69312,-0.019893,0.993187,-0.771153,0.754812,0.016133,0.386956,-1.120997,-0.825009,1.148207,-0.257462,0.839425,-1.112451,-0.428496,0.409594,-0.234044,0.384913,0.709713,0.146497
prime,0.173962,0.798916,0.087815,0.101424,-1.149041,0.224055,-1.531123,-0.806915,-0.232496,0.205446,1.025908,-0.653197,-0.849714,0.216481,-0.039471,-0.232007,0.54424,0.051689,0.101295,0.168129,-0.961605,-1.143373,0.507342,-0.914872,0.988738
measure,0.688964,-0.016931,0.565149,0.325433,0.001004,-0.84244,0.541436,-0.41695,1.478732,-0.074331,-1.365117,0.746911,-0.290338,0.614165,-0.616361,-0.462707,0.407705,-0.715368,1.129967,0.021883,-0.224313,-2.06706,0.082053,0.161905,0.731812
equal,0.235482,-0.020046,0.320212,0.582983,0.21222,0.15736,-0.30425,-0.228351,1.165432,0.372328,0.025793,1.686619,-0.382578,-0.012715,-0.987554,-0.538319,0.122021,-0.516518,0.501019,0.744663,-0.489711,-1.652359,-0.290797,0.115825,0.872003
lie,0.065661,0.042401,0.578758,0.375782,0.319291,-1.350643,0.70703,-0.335207,0.733261,-0.34953,0.922795,0.001148,0.421498,0.564879,1.288766,-0.233878,-0.416386,-0.324593,0.822435,0.802043,-0.09119,-0.412482,-0.133514,0.616007,0.891968
manifold,-0.789061,-0.699275,-0.103322,-0.21341,-0.861383,0.895004,-0.169045,-0.255389,1.214084,0.623804,-1.757511,0.782096,0.224035,-0.896647,0.689824,-1.73746,-0.541513,-0.525396,0.507921,0.409093,0.798366,-0.369629,-0.108589,0.832943,0.529987
degree,1.833621,-0.123951,0.599926,1.147671,0.285288,1.039065,0.256432,-0.286189,0.556517,-1.441421,-0.699543,1.320102,0.445896,-0.221592,-0.213658,0.706939,0.219779,-1.067595,0.672895,0.378609,-0.472955,-0.839499,0.480847,0.019428,0.192556
differential,0.229325,-0.679172,0.42363,0.332396,-0.808587,0.781536,-0.134718,-1.225563,1.540663,0.255656,-2.261277,1.261892,-0.327646,-0.147681,-0.54185,-0.607937,-0.772115,-0.301922,0.927027,-0.053053,0.458958,-0.698185,-0.099852,0.542692,-0.043268
$\mathbb{C}$,0.698893,1.560451,1.735423,-0.141908,-0.241119,0.060081,0.115626,-0.919946,-0.013935,-0.02839,-0.668307,0.472194,-0.801423,-0.765027,-0.16238,-0.369594,-0.277571,0.195832,-0.523922,0.640392,0.207652,-1.024378,0.171676,0.953922,-1.051099
regular,0.775909,0.048088,0.530983,0.352128,0.713843,0.052429,-0.536083,-0.620177,0.900926,0.101662,0.852004,0.89947,0.426309,-0.198746,-0.754121,1.347137,-0.003421,-0.020306,-0.597922,0.086019,0.68322,-1.098321,-0.249834,-0.386411,-0.165392
second,0.817027,0.174392,0.951138,0.409637,-0.340746,-0.426052,-0.380936,-0.528587,0.755058,0.196882,1.606386,0.859889,0.12815,0.084643,-0.417485,0.717577,0.130618,0.460109,-0.444107,0.277674,0.169105,-1.005457,0.386196,0.367107,0.00295
triangle,-0.266998,-0.099592,0.106527,-0.389531,0.705753,-0.159198,-0.821261,-0.189196,0.600329,0.227279,-0.138792,0.18779,-0.179048,-0.343851,1.499084,0.318917,0.098468,0.050187,0.556556,-0.224843,0.92051,-0.360719,-0.528523,0.758094,0.531653
subset,-0.674897,0.191374,-0.238294,-0.023073,0.26366,0.051652,-0.07544,-1.032234,0.627745,-0.150088,-1.31032,1.330022,0.145353,-0.781698,-0.568251,-0.744314,-0.318239,-0.251497,1.743574,-0.53153,-0.163418,-0.594489,-1.673074,0.492624,-0.62516
circle,0.337626,-0.501965,0.067395,-0.167794,0.15732,-0.65661,-0.734654,0.164371,0.781201,-0.567035,0.323929,0.359293,0.393205,-0.228922,0.821494,0.44848,-0.094379,-0.186764,0.451925,0.345375,0.336168,-0.022704,-0.546601,0.032,0.979754
relation,0.321759,-0.00524,0.299614,-0.283345,-0.38711,0.48116,-0.570429,-0.919003,0.194059,-1.233748,0.561374,-0.173569,-0.617987,0.510529,-0.468344,-0.40763,-0.250339,-0.604004,1.540933,-0.185699,-1.49242,-0.674811,0.058338,-0.477335,1.219376
positive,-0.085822,0.555183,-0.275817,0.079829,0.119608,0.01145,-0.139647,0.094362,1.903534,-0.82323,-0.530986,0.767965,-0.493128,-0.140632,-1.563632,0.365379,-0.304759,1.058769,1.018691,0.123531,-0.501952,-1.113135,0.359129,0.132652,0.789187
simple,0.070223,-0.236213,-0.006581,-0.31658,-0.365036,-1.273758,-0.466869,-0.072004,2.213168,-0.18517,-0.969833,1.154708,0.042261,-1.062187,0.145823,-0.47898,-0.835749,-0.048195,0.733551,0.423929,-0.330103,-0.772239,-1.15532,-0.480573,-0.007063
topology,-0.800986,-0.726685,-0.183954,-0.369539,-0.513328,0.949261,-0.585529,-1.363523,0.980451,-0.351839,-1.919666,1.179152,0.097757,-0.511513,0.622525,-1.06056,-0.016092,-0.420245,1.257232,-0.24441,0.35303,-0.123751,-0.791696,1.015321,-0.400803
category,0.805977,0.500064,-0.350885,-0.350671,0.184623,-0.235869,-0.537976,-0.347172,0.554516,-1.145318,-0.0628,1.265698,0.145067,0.122653,-1.100112,0.518658,-0.890143,-0.49799,0.410461,-0.394467,0.004273,-0.803163,-0.348128,0.332375,-0.056002
surface,1.069752,0.311435,0.708957,-0.092938,-0.251045,-1.418195,0.176706,-0.515575,2.652918,0.439325,-1.543866,-0.160959,-0.295776,0.412734,1.031928,-0.503697,0.064123,-0.682161,1.214942,0.059634,1.040044,-1.140956,0.00683,0.974162,0.291884
constant,0.264066,-0.786929,0.110841,0.353126,-0.64695,-0.449149,0.089289,-0.928374,1.413553,0.032706,-0.816124,0.44014,-0.992611,-0.29804,-0.3518,-0.814335,-0.298345,0.320049,1.173863,0.969128,-0.321403,-1.049437,0.439832,0.387041,0.525772
application,0.073448,0.196548,0.446166,-0.612184,-0.865847,-0.248421,-0.22559,-1.10264,1.430565,-1.146294,-1.81717,-0.097249,0.605523,-0.650362,-1.149814,-0.869415,0.013391,-0.783059,0.531558,-0.952141,-0.253972,-1.967621,-0.650158,-0.478722,-0.59197
