word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
solution,-0.739434,0.018211,0.09217,0.198101,-0.360021,-0.86041,0.253993,1.273561,1.48459,0.410878,-0.218834,-0.276629,-0.386274,-0.639557,0.573887,0.190332,-0.228133,0.864211,-0.125034,0.409583,-0.024521,-0.408105,-0.154265,-1.546133,-0.215137,1.236029,1.255225
square,1.098631,-0.249168,-1.166818,-0.573169,0.532378,0.17132,0.758584,0.505049,1.414242,-0.024765,-0.031315,0.031429,1.00959,0.335019,0.351665,-0.330468,0.921527,0.141494,-0.412786,-1.136153,0.408779,1.614976,-0.365364,-0.476331,-0.200561,0.302047,-1.201316
map,0.651434,-0.342109,-0.540107,-0.340179,-0.98969,-0.22222,0.262231,2.263086,0.646506,-0.358355,-0.437413,0.039276,-0.717683,0.495325,0.655964,-0.264942,1.020247,-0.382847,-0.316367,-0.661192,-0.716695,-0.212408,-0.121798,-1.089495,0.750911,-0.497809,-0.492658
class,0.901167,-1.014558,0.752718,0.584658,-0.490485,-0.393676,0.105914,-0.372949,0.609611,-0.064408,-0.30918,-0.678789,0.778357,1.46548,-0.400011,0.103077,0.15749,0.832858,-0.694935,-0.60055,0.19001,0.217525,-0.024992,-0.437858,-0.101007,-0.404747,0.927994
integer,-1.84597,0.325734,-0.091249,0.71891,-0.571275,-0.290012,2.187445,1.127523,1.011727,-0.310165,-0.713098,-0.646914,1.316496,-1.041773,-0.747424,-0.417032,1.583741,0.481647,-0.959965,-1.17417,-2.039548,0.366076,0.638345,-0.891258,0.18845,0.287109,0.603585
mean,0.05562,-0.776294,0.239535,0.510189,0.099648,-1.021532,0.49466,0.820906,0.042681,0.04485,-0.22034,0.298251,0.065626,0.44241,-0.43638,-0.726417,1.045871,0.96742,-0.694708,-0.322277,0.252618,-0.030363,-0.475444,-0.245335,0.434474,1.58267,0.573872
proof,-0.688033,0.074386,-0.112724,0.037514,0.104344,0.392014,0.272214,0.652656,0.076629,0.724559,0.204457,-1.368007,-0.091472,-0.526921,0.079869,-0.616319,0.508669,-0.045064,-0.539175,-0.574613,-0.285587,-0.380856,-0.568458,-0.640282,0.262608,1.386251,1.040667
three,1.734359,-1.08023,-0.220933,-0.010579,0.187478,-0.808124,-0.080403,0.029817,0.091497,0.432229,-0.560958,-0.024851,0.544765,0.324766,-0.261131,-0.029675,0.689941,0.188816,-0.458999,-0.805017,0.100193,0.406507,-0.467822,-0.281546,-0.146316,0.272729,0.416794
dimensional,-1.380751,0.235257,-0.025269,0.286979,0.828781,-0.214761,-0.05566,2.114698,0.85204,0.482231,-1.456129,-0.804971,0.214047,-0.417776,0.650988,-0.048505,1.517044,0.116372,0.346355,-1.00941,0.038412,0.421164,0.92819,-1.193734,-0.348151,0.6358,1.191051
zero,-0.491027,-0.605895,-0.139218,0.22528,0.743584,-0.63947,-0.060316,1.143344,0.368571,0.335168,-0.047902,0.273288,0.827757,-0.26916,-0.371193,-0.253493,0.24933,0.256259,-0.053165,-0.530724,-0.826517,-0.055272,0.445159,-1.431929,-0.304103,0.838426,0.905189
