word,1,2,3,4,5,6,7,8,9
multiplication,0.039315,0.672928,0.36568,1.240261,3.016083,-0.782923,-0.611553,0.829703,0.409054
boundary,0.260166,-1.219897,-0.928858,1.414768,2.307791,-0.489549,-0.338218,-0.695075,-0.598817
local,-0.283542,-1.824764,-0.874927,1.574985,2.301205,-0.00809,-0.357276,-0.390027,0.273139
node,1.151923,-0.341296,-2.206113,-0.594849,1.835363,-1.37731,-0.559911,0.087905,0.094852
develop,-0.606702,-0.450556,-0.364153,-0.363867,2.935255,1.156441,1.216824,0.614961,0.862109
difference,0.605599,0.289636,-0.965306,1.096477,2.790622,-0.403843,0.258891,0.21962,0.924358
statement,0.027933,-0.69861,-0.166407,0.924685,2.970607,0.685363,-0.910361,1.782723,0.78964
tensor,-0.218955,-0.346567,0.460101,2.218301,2.662308,-0.367989,0.16052,-1.122508,-0.33966
discrete,-1.186932,-0.72426,-0.505847,1.35793,2.805869,-1.168459,0.69453,-0.329941,0.58785
variety,-1.072335,-1.850327,0.663859,1.203637,2.701763,-0.033361,-0.691208,0.055371,-0.57507
generalize,-0.913164,-0.259887,0.492329,1.510247,2.954979,-0.249792,0.052162,0.384377,0.45397
sample,0.962689,0.340497,-2.578264,1.203056,1.955667,-0.958896,0.867248,0.139634,1.884162
statistic,-0.890395,-0.338783,-1.897264,0.473203,1.997324,0.239907,2.291111,0.013066,1.255498
axis,1.972378,0.455402,-0.792715,1.203204,2.838702,-0.629346,-0.365738,-1.451403,-1.657542
hyperbolic,-0.610023,-0.179557,1.052591,0.508713,3.133346,-1.068934,-0.259933,-0.91671,-1.280944
rotation,1.222129,0.695702,0.014314,1.160147,2.868678,-0.671675,-0.385813,-0.975803,-1.035303
Hilbert,-0.919701,-0.857946,0.529712,1.048482,2.740242,0.730513,-0.132487,0.940081,-0.397327
digit,1.819592,2.580946,-0.789852,-0.721075,2.752805,-1.171378,-0.456383,1.520688,0.644225
intersection,0.438085,-1.148394,-0.542079,0.797313,2.569347,-0.940016,-1.413275,-0.020229,-1.116695
addition,0.202105,0.039595,-0.526125,0.767649,2.910693,-0.375085,-0.241755,0.685564,0.406275
expression,0.596983,0.850983,-0.062553,1.162236,3.12998,-0.220914,-0.378075,0.732146,1.303336
Student,0.176461,-0.95669,-2.030497,-1.533005,2.05104,1.505089,0.969151,1.155337,-0.265626
approximation,-0.229903,0.352378,-0.863458,1.168191,2.517159,-0.380738,0.693301,0.490803,1.417503
$\mathbb{Z}$,0.350499,0.551988,-1.288991,2.394603,1.700316,-1.456831,-0.736006,1.167429,-1.208372
mathematics,-1.639303,-0.884705,-1.35899,-1.594035,1.965816,0.139075,2.443894,0.15082,-1.440056
code,-0.395179,0.800234,-0.592145,-0.321154,2.270609,-1.350179,0.600254,0.398368,1.248333
rank,0.088626,-0.321824,-1.294252,1.038498,1.89641,-1.16575,-0.240599,0.581415,-0.012115
characteristic,-0.244609,-0.45837,-0.196627,1.571496,2.783163,-0.457432,-0.493928,0.373378,0.224849
binary,-0.0632,0.802929,-0.243843,0.158523,2.847462,-2.052404,-0.530706,0.65031,1.403131
closed,0.11298,-2.157244,-0.972238,1.642409,2.582453,-1.043994,-1.473083,-0.209632,-0.959004
tangent,1.300398,-0.256499,-0.191017,2.056913,2.842628,0.09593,-0.561721,-1.030243,-1.865106
diagram,0.118673,-0.037615,0.616323,0.204181,2.877078,-0.743874,-0.947182,-0.251941,-0.570376
divide,1.267714,0.998556,-1.047499,0.245317,2.600415,-1.014473,-0.84247,1.163266,-0.207649
functional,-1.42932,-1.094544,-0.593257,1.736796,2.471621,-0.135898,0.983319,0.159628,0.349326
abelian,-1.061316,-1.418606,0.846629,1.355052,2.672681,-0.582067,-1.49216,0.912271,-0.656656
odd,0.984007,0.949083,-0.765281,0.911794,2.500741,-1.358439,-1.075186,1.172642,0.268967
action,-0.14433,-1.320025,-0.76131,1.422711,2.304454,-0.437907,-0.582489,-0.135336,-0.318163
tiling,-0.318381,0.267591,1.851331,-1.896305,2.829636,-1.89045,-1.501434,-0.305455,-0.877859
ratio,1.318267,1.140084,-0.990555,1.013344,2.30639,-0.69543,0.233963,-0.372782,0.475264
program,-0.50135,-0.906967,-1.599963,-1.367923,2.098066,-0.213645,0.795726,0.496766,0.966406
quadratic,-0.534679,0.56032,0.492894,1.815163,2.807158,-1.051824,-0.262182,0.513819,0.54837
