word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
area,0.131483,-0.484833,-1.11342,-0.310665,-0.189648,-1.274988,-0.203589,1.500961,-0.885463,2.600273,-0.435456,0.398395,-0.948582,-1.499042,-0.521354
open,0.175746,0.991104,-0.781745,-0.127085,-0.118968,-0.149503,-0.041994,1.271227,-0.203195,1.012309,-1.067829,-0.456985,-0.379841,-1.377045,0.129654
solve,-0.449729,0.628081,1.144025,-0.227899,-0.57816,1.343473,0.780693,0.887502,0.544869,1.120086,0.224012,0.351196,0.435067,0.505443,-0.811996
pair,1.017287,1.217922,0.748374,0.513544,-0.605797,-0.014122,-0.92981,1.506711,-0.279816,0.647523,0.132228,0.348793,0.450703,0.001437,0.857522
hold,-0.151325,1.247434,-1.192695,0.339563,-0.274868,0.079619,-0.629007,0.773824,-0.401996,0.720351,-0.645358,-0.530047,0.26009,-1.051549,-0.876947
limit,0.320591,0.258642,0.420092,-1.019135,-0.621928,-0.040789,-0.186317,1.134211,-0.042667,1.511916,-0.327804,-0.677572,-0.268004,-0.285074,-1.089549
special,0.338061,1.175169,-0.234352,-0.614689,0.143335,0.921639,-0.368685,0.817165,0.519619,0.633753,-0.019127,-0.581331,-0.108527,-1.124099,-0.431783
generate,-0.203087,0.172975,1.971921,-1.07734,-0.337107,0.294937,-0.064024,1.696839,0.356605,1.680588,-0.111498,-0.643053,-0.371129,0.303729,-0.754722
coefficient,-0.155305,-0.559918,2.318559,-0.10501,-1.489467,0.525647,-0.31595,1.679671,-1.693822,0.3878,0.159535,-0.603357,0.621502,1.990589,-0.092347
standard,0.209985,1.388787,0.904376,-1.163152,-0.704503,0.20858,0.078603,1.328322,-0.273657,1.105216,0.774946,-1.760979,-0.119212,-0.611767,-0.645359
identity,-1.139759,0.479423,-0.087916,0.269714,0.13394,1.335527,-0.480311,0.255211,0.851595,1.548973,0.856106,0.026088,0.347383,0.039322,-0.925677
four,0.326417,1.465487,-0.192661,-0.07247,-0.474165,-0.287128,-1.022592,1.426246,-0.638846,0.542974,-0.31302,0.013582,0.149934,-1.157644,0.077135
rule,-0.592081,1.198817,-0.497058,0.673802,-0.868409,0.284489,-0.862856,0.456077,-0.237839,0.832571,0.759373,-0.396104,0.395555,-0.062582,-2.10757
topological,-0.578408,-1.009653,1.685229,0.007877,-1.315424,1.376605,1.917767,1.096379,-0.432633,0.273319,1.434109,0.284722,-0.172418,1.544733,0.518579
computer,0.528302,1.068114,0.865385,-1.667903,-0.082372,1.951984,1.197377,1.02957,0.775908,0.51966,0.732127,-1.308972,-0.226375,-1.121235,-0.129455
derivative,0.558318,0.222985,2.104992,-0.023554,-0.327655,0.389638,-0.183303,0.335715,-0.172189,1.061379,1.101728,-1.283682,-0.66481,1.065603,-0.324026
symmetry,-0.8274,-0.472432,1.682556,0.659051,-1.018903,1.240546,0.684663,1.827175,-0.909346,0.382942,0.950281,0.529048,0.220118,1.294721,0.631316
compact,0.271184,0.557797,1.08055,-0.764811,-0.255876,-0.400043,0.325988,1.586193,0.014962,0.415058,0.543662,-0.974595,-0.621753,0.520435,0.437387
factor,0.37072,-0.32424,1.672344,-0.795574,-0.480602,1.122419,-0.445542,1.101478,-0.386331,2.177171,0.353011,-0.08589,0.844518,0.239861,-1.121169
family,0.101634,0.346577,-0.416367,0.384114,-0.360775,-0.365775,-1.590195,-1.075179,-0.290904,1.451957,0.141518,0.574461,-0.386803,-1.385483,-0.272391
transform,-0.509798,0.472369,0.669991,0.453682,0.163924,0.579442,0.829993,1.10988,0.315145,1.293079,0.26034,0.476388,-0.351363,0.044404,-0.13409
convex,-0.1606,-0.202997,0.658093,0.27665,-1.968452,-0.734012,0.396472,1.867019,-1.004247,1.205959,1.302939,0.281822,1.131275,1.895422,2.093374
domain,0.239666,0.095966,1.186116,0.448453,-0.777493,0.848695,0.512855,0.869027,-0.328261,1.177732,1.614115,-0.289374,-1.073506,-0.292868,-1.079173
subgroup,0.110862,-1.590738,0.234297,0.77828,-0.214871,-0.015726,0.019925,0.833255,-0.697158,0.681711,2.025121,0.033009,-0.03124,0.868541,0.129725
