word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
equal,0.350938,0.30493,-0.813772,0.014456,0.637578,-0.412463,-0.980085,-0.603371,-2.488247,-0.136588,0.616022,-0.064828,0.129201,1.73603,-1.33133,0.131627,1.03275,0.411215,-1.05533,-0.346197,0.514291,-0.184989,-0.054502,-1.728201,0.972309
lie,-0.359178,-0.02628,-0.514494,-0.259743,-0.598883,0.779202,-1.64261,-0.161102,-0.05038,0.054384,1.409928,-0.749447,-0.256062,2.166703,-0.657072,0.737942,0.951202,-0.141211,0.234702,0.91496,1.767057,0.32397,0.404022,-0.33561,2.004306
manifold,0.394253,-0.43029,-0.720812,-0.33111,-0.131517,0.80692,-1.45236,-1.318497,-0.097008,1.548743,1.539379,-1.334492,-0.044686,1.987724,-0.007155,0.963478,-0.492361,0.738035,0.191745,0.85885,-0.513968,-0.147305,0.64577,0.450811,3.501011
degree,-0.043404,-1.056212,-1.487713,0.679341,-1.009918,0.370785,0.140781,-0.304143,-2.262149,0.257134,-0.162795,-0.353242,-1.314213,1.869733,-0.419652,1.068781,0.918751,0.618701,-1.157799,0.806002,0.736723,0.366812,-0.536594,-1.461002,1.29163
differential,0.384178,-0.521713,-1.728586,0.532023,-1.054082,0.471089,-1.649671,-2.114064,-0.251101,0.829716,-0.160928,-1.034465,0.352959,2.037722,0.394672,1.374089,-0.058691,0.665867,0.221398,1.203594,0.494421,0.323483,-0.818416,-0.126302,1.017943
$\mathbb{C}$,-0.184966,1.829005,0.459487,0.579817,-0.484361,0.092628,-1.419219,-0.968404,-1.278994,1.068729,0.511034,-0.837082,-1.12035,0.892641,-1.310152,-0.267894,1.883942,-0.108286,-0.068399,0.556594,0.853518,-0.888276,-0.275287,-1.213934,0.992573
regular,-1.521867,-0.503437,-0.140841,0.185117,0.755791,-0.758788,-0.664295,1.415372,-0.751409,0.305819,1.294565,-0.344336,0.514059,1.270618,-1.237182,1.405241,0.774404,1.074518,-1.845443,2.849148,0.313691,-1.137138,0.60804,-0.740573,1.136562
second,1.226046,-0.752738,-0.616837,0.770961,-0.858428,-0.160295,-1.125249,-0.613634,-1.98569,0.229986,0.055594,0.207269,0.34455,1.745229,-0.572972,0.133768,0.009735,0.78713,0.045018,0.692073,1.29261,-0.345667,0.609899,-0.861483,0.47608
triangle,-0.910407,1.280514,-0.72704,0.180316,0.187096,0.155298,-0.77776,1.49496,-3.148707,0.509449,0.805191,-0.452472,1.519796,1.587636,-0.711939,1.162214,1.431857,-0.172285,-0.403125,0.020838,0.703604,-1.141369,0.552883,-0.664274,0.35388
subset,1.272998,0.969033,-0.287716,-0.539335,1.063461,-1.059528,-1.550633,-0.743785,-1.30553,0.979146,1.272257,0.940779,-0.777765,0.192104,-0.600382,0.24184,0.957694,0.24618,-0.763021,1.755411,0.952394,-1.311332,-0.475377,-1.055775,2.29174
circle,0.05123,1.538891,-0.762237,-0.50028,0.802554,0.404465,-0.608217,0.45773,-2.433481,0.532593,0.242284,-1.158507,1.814158,1.503158,-0.833899,1.268017,1.438863,-0.311365,-0.11526,0.132143,1.013481,-0.360265,0.553547,-0.139953,1.643222
relation,-0.422574,0.927919,-0.439198,0.32957,-0.656498,-0.147293,-2.020237,-0.473193,-1.389033,-0.146197,0.138641,1.08805,-0.645782,2.25854,0.11445,-0.041198,-0.052315,0.69245,0.147128,1.048158,0.357587,-0.693203,-0.923651,-1.191494,0.727204
positive,1.05752,-0.261818,-1.48294,0.417034,0.175827,-0.821304,-1.78372,-0.930469,-1.395436,0.098084,1.237861,-0.334609,-0.558638,1.668612,-1.3621,0.290794,0.725916,0.181673,-0.783779,0.267224,0.041346,0.359873,-0.091097,-1.951969,0.803783
simple,0.177293,0.266987,-0.323892,1.254146,-0.31971,-0.063343,-1.099993,-0.78831,-0.66363,0.223491,1.570223,0.299627,0.678183,1.921385,0.200172,0.539774,1.258483,0.277361,-0.687137,1.508179,0.221954,0.307536,0.467757,-0.773874,0.884578
topology,0.719111,0.680109,-1.016568,0.222433,0.014059,0.130897,-1.071947,-1.211549,0.19403,0.86464,0.781091,0.047145,-0.493226,1.281115,-0.578726,1.022679,-0.748285,1.304296,-0.705352,1.932312,0.542965,-1.630313,-0.439136,0.723765,2.630546
category,-0.797883,2.250959,-0.136516,0.16319,-0.648863,0.112402,-0.960568,-1.083121,1.225637,0.377768,0.792091,0.887258,-0.584404,1.846026,-0.79768,-0.075584,-0.123653,1.108758,-0.601771,1.258424,1.481908,-1.400775,-0.429064,0.408828,2.220572
surface,0.243874,0.753761,-0.694075,-0.115159,0.41735,0.745362,-0.730063,-0.837252,-0.992817,1.366575,1.073344,-1.327723,1.384807,1.709976,-0.286215,2.15941,1.05855,-0.275528,0.60313,0.223191,-0.427027,-0.115824,0.892811,-0.066923,1.877339
constant,1.293739,0.137126,-0.656292,0.614939,1.19411,-0.54295,-1.548439,-1.243428,-1.351228,0.595414,0.101765,-0.417329,0.259425,2.397178,-0.549127,0.678838,0.566743,0.189169,-0.225517,-0.310168,-0.695508,-0.083407,-0.544389,-1.645769,0.628834
application,0.16402,-0.062979,0.193925,1.237509,-0.409087,-0.073939,-0.933533,-2.032284,-0.725662,0.100883,-0.031671,-0.271128,0.409198,1.285898,0.7733,1.71915,0.506564,0.97254,-0.667008,0.859923,0.657033,-0.243882,-0.231215,-0.161721,0.547117
integral,1.730548,-0.255882,-1.343272,0.907079,0.248722,0.409492,-2.083762,-0.977866,-0.351115,0.151754,0.04651,-0.90859,0.686442,2.110823,-0.618691,0.920566,0.660561,-0.051389,-0.337609,1.037716,-0.101051,-0.173227,-0.594489,-0.762537,-0.100146
coordinate,-0.461395,1.156415,-1.568,-1.101129,0.297669,0.426319,-2.527041,-0.803414,-1.195177,1.048318,-0.689694,-1.380016,0.810511,1.568087,0.931182,0.377689,0.788172,0.86994,-0.108602,0.226214,0.776874,0.011334,0.894761,-1.223264,0.636652
