word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
edge,0.757382,0.956084,-0.382887,1.109371,1.270249,0.383456,0.470201,0.037563,-0.206753,-0.290715,-0.801138,-0.637267,0.230847,-0.252658,0.441306,0.112445,0.576812,-0.112061,0.563852,-0.940943,-0.827858,1.019016,0.884337,-1.240447,-0.353887,-1.106834,-0.347024
sum,-0.06711,0.130876,1.340167,-1.357366,0.139599,1.064423,-0.041983,0.538764,-0.089185,-0.401047,-0.211517,-1.076436,0.448335,0.871453,-0.790503,-0.166902,0.552303,0.440499,-0.368638,-1.946388,-0.448299,0.713035,-0.291351,-0.841143,0.635627,-0.065216,0.826768
plane,1.459142,0.711571,-0.410523,0.583636,1.002614,1.090913,-0.279399,-0.387346,0.520089,1.199091,-0.020981,-0.607123,-0.410325,0.053219,1.097763,0.802341,0.564057,0.007811,0.929795,-1.457627,-0.404459,0.644552,-0.316214,0.081328,0.081421,-0.651159,0.732315
analysis,0.564587,1.485414,0.107592,-0.857541,0.842755,-0.61277,-0.876007,-0.007489,0.560551,-0.476416,1.433403,-1.091539,0.688925,0.564983,-0.035306,-0.394594,1.378383,0.202779,0.574885,-1.214894,1.339374,0.038817,-0.193602,0.077623,-1.204039,-0.232847,-0.437702
dimension,1.171553,1.028982,0.840521,0.358188,0.778615,0.637179,-0.132998,0.468201,0.121393,0.041464,0.547955,-0.895119,-0.212255,0.48848,-0.119311,-0.43969,1.49568,0.225114,0.671516,-1.588995,-0.365573,0.137965,-0.348405,-1.057569,-0.178969,-0.51093,-0.287118
curve,0.911794,0.351756,0.04729,0.232296,0.311433,0.594627,-0.00627,0.614039,-0.044409,-0.019854,-0.358753,-1.632365,-0.083159,-0.596487,0.411761,0.395837,1.346371,0.142511,0.728928,-2.436063,-1.275656,0.681933,0.375215,-0.400614,-0.898231,-1.339058,-0.722483
type,1.004181,1.62726,-0.284114,-0.360672,0.535862,1.263938,-0.316735,-0.542416,0.185147,-0.281084,0.838592,-0.331158,0.470272,-1.410731,0.534627,-0.627759,0.019681,0.609524,0.588384,-1.291966,0.552391,-0.355797,0.016595,-0.930087,-0.494744,-1.004129,0.765488
operator,1.394902,0.512023,-0.525777,-0.858926,1.059312,0.984673,-0.342639,-0.800997,1.298642,0.160256,0.298146,0.269227,0.626395,-0.689839,-0.188331,0.750098,-0.218692,0.713822,-0.309427,-2.159283,0.212243,0.979595,-0.343175,0.470126,0.796042,-0.005913,0.063661
prove,-0.329689,0.937201,0.298727,-0.644827,0.665434,0.691552,-1.551845,0.753011,0.349521,-0.245595,-0.281521,-0.83981,-0.75615,0.22407,0.122408,0.357391,-0.375,-0.194143,0.017175,-1.098531,0.256617,0.388129,-0.535889,-0.216966,-0.330401,0.508126,0.515938
probability,0.254193,0.268026,0.525028,-1.469202,0.423056,1.149043,-0.522474,0.003204,0.970768,-0.765632,1.197688,-1.764387,0.185476,0.828689,-0.19004,0.196335,0.899699,0.806632,0.516391,-2.540332,-0.378673,-0.224297,-0.626352,0.202682,-1.324033,0.203522,-0.170651
structure,0.409411,1.367812,-0.145899,0.800081,0.080518,0.277093,-1.139971,-0.474782,-0.489931,-0.268798,-0.062624,-0.227274,1.199239,-0.508734,0.781646,-0.105689,0.945866,-0.723496,-0.165769,-2.006905,1.099214,0.461057,0.3319,-1.131847,-0.420909,-0.785697,-0.808531
representation,0.451272,1.442447,0.322804,-0.810402,0.270267,0.198321,0.23253,0.21142,0.836018,0.094289,-0.045931,-0.509785,1.193829,1.025936,-0.209263,-0.30179,0.492711,-0.399589,-0.090346,-1.902635,0.194025,0.148525,-0.211177,-1.141973,-0.28439,0.250397,-1.25705
series,-0.497636,0.698803,0.252324,0.276767,1.704916,0.402808,0.044381,0.71517,0.595168,-0.554661,0.600802,0.863821,-0.21626,0.272485,0.09594,0.047551,0.267049,0.601279,0.893376,0.542616,-0.327727,0.701236,-1.181604,-0.566739,0.9817,-1.249994,0.258255
prime,-0.08947,0.519863,0.015915,-0.731798,-0.023372,-0.334659,-0.116797,0.214787,1.242611,0.477094,-0.609334,0.427097,0.477637,1.679627,0.882124,-0.653074,-0.084452,0.028419,-0.904962,-0.645065,-0.032457,0.991522,0.119078,0.234186,0.81427,0.460392,0.788045
