word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
topological,-1.349251,1.731178,0.250589,1.211045,0.49957,-1.869629,0.37112,-0.656061,-1.740547,-1.367771,-1.94593,0.498532,-1.223438,-0.335409,0.601535,0.711349
computer,1.452217,-0.0524,-0.612575,1.234009,0.538863,-0.730088,-0.70663,-0.510248,-1.884234,-0.093284,-0.698396,0.115791,-3.212207,-0.517847,-0.210715,-1.118509
derivative,-0.66924,1.65041,-0.426832,-1.198574,1.508832,-1.649937,0.896596,1.525985,-0.497771,0.367605,-0.567725,1.078332,-1.541834,0.379991,-0.721992,0.493908
symmetry,-0.080018,1.186006,0.436736,0.593287,2.477245,1.172679,0.121272,-1.496663,0.102614,-1.417288,-2.301313,0.521545,-1.105841,-0.129174,-1.394649,0.845583
compact,-1.535826,2.057839,0.927524,1.478061,1.209317,-2.196397,0.177584,-0.122453,-0.471948,-1.44982,-1.224781,0.578345,-1.132601,-0.059019,0.852037,1.174446
factor,0.523228,0.336846,-0.735575,-0.036147,1.77873,-2.028389,0.552241,-0.527379,0.66613,0.098397,-1.317455,-0.058827,-1.612288,0.916363,-0.671252,0.210732
family,-0.207997,1.008068,0.273503,-0.208932,1.182575,-1.133764,-0.409532,-0.008888,-0.177364,-1.444314,-0.996355,0.182131,-1.295521,-0.889163,0.90456,-0.174167
transform,0.121863,1.233915,-0.187804,-0.777092,1.414702,-0.487767,0.301889,1.007731,-0.567931,0.00383,-0.258171,0.957008,-2.849983,2.03702,-0.887862,0.605213
convex,-2.033511,1.671812,0.803804,0.690586,2.13114,-0.896402,-1.280372,-0.299804,-0.491659,-2.478217,-0.058529,0.485326,-1.517903,-0.169005,0.32494,-0.728149
domain,-0.563194,1.419518,-0.097606,0.431839,1.119123,-1.719795,0.510769,-0.100114,-0.495491,-1.204905,-0.468463,0.997781,-2.039423,0.496722,0.33885,-0.046887
subgroup,0.021413,1.646947,0.107962,0.62792,1.462519,-1.278731,0.826539,-1.201188,0.313668,-1.153795,-2.341051,-0.613822,-0.211274,0.628316,1.049489,1.426466
construct,-0.281849,0.445074,0.455083,-0.284244,1.147979,-0.60325,-0.192748,-0.999706,-0.061528,-1.483272,-1.228658,0.587258,-2.459826,0.096639,0.017315,0.451696
axiom,-1.270928,-0.840705,1.792964,-0.593159,1.48745,-0.98095,1.097768,-0.945814,-1.273029,-0.18674,-2.860497,0.439646,-0.241037,-0.824887,0.607345,-0.277997
construction,-0.046653,0.117024,0.57269,-0.226317,0.897547,-0.323278,-0.027894,-1.24655,-0.845138,-1.466342,-1.661022,1.106127,-2.230357,0.258299,-0.147423,0.90008
therefore,-0.817702,0.280864,0.157469,-0.206825,1.437823,-1.976654,0.464427,0.242315,0.563742,-0.763469,-1.614128,0.468492,-1.741527,0.0502,-0.366107,0.077055
compute,0.462874,-0.421293,-0.805806,-0.549876,1.139119,-1.821931,-0.017466,-0.037513,-0.024693,0.139356,-0.954338,-0.088554,-2.64405,0.956064,-0.26328,-0.137101
normal,-1.187923,1.787029,-0.179271,-1.003257,1.466669,-1.658589,0.302574,0.216983,-0.253951,-0.5627,-0.438705,0.124921,-1.33518,-0.286557,0.299039,-0.066252
distance,-1.120329,0.344394,-1.52583,-1.389957,0.903837,-1.106499,-0.626913,0.462159,-0.048535,-2.185464,-1.190767,0.891556,-1.017845,0.533482,-0.860178,0.269663
notation,0.819396,-0.297526,0.207133,-0.962272,2.307369,-0.171636,1.289247,-0.781714,-0.735502,0.466619,-1.072521,0.953159,-2.034708,-0.325111,0.033513,0.130189
parameter,-1.504291,0.458337,-1.576648,-0.909056,1.616626,-1.815226,0.16834,0.013629,-0.482719,0.048085,-0.974611,-0.123164,-1.435712,0.608188,-1.491674,-0.516909
euclidean,-1.119872,1.397859,0.548458,0.239898,1.560982,-0.695842,-0.462738,-0.881663,-0.679684,-1.099706,-0.801495,1.044855,-2.165051,-0.621789,-0.384289,1.342589
