word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
dimension,-0.203311,-1.0453,-0.540352,-0.437024,0.052365,1.565627,-0.118776,-0.421937,-1.346426,-0.696966,0.85589,-0.106676,-0.311258,-1.106466,0.655944,1.100472,-0.672613,-0.619936,-0.824623,-0.018022,0.541926,-0.274456,0.459646,0.042348
curve,0.366793,-0.724377,-0.213921,-0.383215,1.192116,1.42493,-0.884273,-1.134812,-0.779483,0.128125,1.774029,-0.090056,-1.32306,-0.814815,0.94545,0.095831,-0.597703,-0.515014,-1.267194,-0.337926,0.284219,-0.184415,-0.296578,0.285668
type,0.43032,-0.827541,0.184268,-0.800546,1.72757,1.786218,0.406118,-0.461997,-0.795406,-1.130815,0.517588,-0.602688,0.698579,0.208389,0.060623,0.968413,0.57481,0.303459,-0.395703,-0.253905,0.949819,0.653242,0.185731,0.036886
operator,-0.764782,-0.260438,-0.356833,-0.240992,0.373836,0.597834,-0.605506,0.288455,-0.422682,-0.562843,0.800872,-0.799736,0.000527,-0.600923,0.568797,0.63154,1.671521,0.052566,-2.053011,0.607504,0.356726,0.808627,0.230481,-0.464888
prove,1.222751,-1.039903,-0.830032,-0.240556,-0.546686,0.340342,-0.26173,0.359822,-0.554366,-0.41293,0.198936,0.073091,-0.407629,-0.913861,-0.165614,0.964834,0.896859,-0.633466,-0.15424,0.679767,0.45885,-0.100221,-0.602961,0.531247
probability,0.840072,-1.369949,-0.5685,0.406511,-0.454457,1.756552,0.027783,-0.500406,-0.197143,-1.097395,1.432725,0.351624,0.711786,-1.967755,0.428692,-0.099419,-0.108874,-1.251575,-1.266222,-0.228806,0.84944,-0.463474,-0.481532,-0.105264
structure,-0.307575,-0.995772,0.494519,-0.67765,0.634955,1.30409,-0.065202,-1.071598,-0.890534,-1.441095,1.337693,-1.533538,-0.793988,-0.070928,-0.176874,0.568782,0.176894,0.413837,-0.41112,-0.465159,-1.200661,0.829219,-0.737795,0.306307
representation,-0.279207,-1.622335,0.605684,0.075047,-0.805533,1.161119,0.157623,0.345412,-0.731803,-0.445924,0.748515,-0.597153,0.202343,-0.963999,0.375847,0.587896,-0.311145,-0.118089,-1.281532,-0.35407,-0.626248,0.388406,0.035751,1.410969
series,-0.907048,-0.56168,-1.235215,-0.706622,0.182373,0.24159,-0.625595,-0.247306,-0.343237,0.282219,-1.747495,-0.983728,0.119202,-0.432486,-0.309774,0.923485,-0.576252,0.201893,0.010389,0.213598,1.486381,-0.308772,0.485055,0.368302
prime,-0.956759,0.064632,-0.577533,0.152789,-0.137604,-0.194076,0.167415,1.959497,0.593068,-0.480154,-0.41276,-0.767844,0.03228,-1.1026,0.720775,0.360416,0.584855,-0.947208,-0.208555,0.399177,-0.588122,0.50489,-0.224672,1.357991
measure,0.964924,-1.198216,0.038165,-1.080461,0.701822,1.74694,-0.283356,0.0639,0.323049,-0.765742,1.056496,-0.722046,-0.004885,-0.972203,0.511928,0.795507,0.466085,-1.471735,-0.029083,-0.799542,-0.17507,0.000411,-0.376087,-0.232956
equal,0.212565,-1.657473,-0.379041,0.183491,-0.135704,0.842715,0.101664,0.391806,-0.176702,-0.279719,0.802733,-0.375634,-0.516854,-0.96972,0.847788,0.630707,0.361454,-1.201168,-0.10466,-0.890177,0.770895,0.71095,-0.315418,1.001946
lie,0.040335,-0.588805,-0.784984,-0.866987,0.801683,-0.365606,-0.615501,-0.459333,-0.816321,-1.009184,0.456007,0.24223,-0.726935,0.263185,-0.722444,0.453566,0.053098,-0.709503,-0.728155,-0.815012,-0.953188,0.592101,-0.012738,0.659024
manifold,-0.125648,-0.701258,0.371479,0.823572,0.374268,0.974063,-0.336211,-0.827364,-1.373174,-1.363938,2.031728,0.931958,-1.324454,-1.389035,1.688846,0.73927,0.03517,0.373675,-1.45843,0.419164,0.303841,-0.019577,-0.042738,-0.56844
degree,0.320489,-1.118214,0.300998,0.360288,-0.486919,0.578857,-0.26656,0.185847,-0.927715,-1.368579,0.307763,-1.673107,-0.165517,-0.1156,0.910378,-0.047597,-0.071851,-0.468615,0.517569,-1.591605,-0.127177,-0.161242,-1.206096,-0.744854
differential,0.403636,-0.644997,-0.013551,0.597247,0.14934,1.957238,-0.376902,-0.654687,-0.680198,-1.292473,1.621502,-0.309627,0.180102,-1.153608,1.64109,0.197007,0.397955,-0.144607,-1.041525,0.03333,0.790311,-0.330426,-0.966386,-0.276004
$\mathbb{C}$,-0.358072,-0.424761,-0.161205,0.265121,2.250114,0.204294,0.099498,-0.081439,0.076884,-1.158726,-0.312586,-0.59812,0.643188,-0.793337,1.096869,-0.010162,-0.378819,0.19452,-0.248231,-0.105622,1.349162,1.204762,-0.849993,-0.359812
regular,-0.131669,-0.903488,-0.717291,-0.679197,-0.622879,0.317891,-0.031294,-0.254807,-0.114989,0.31176,-0.30514,-1.17113,-0.699066,-0.178303,0.704216,-0.08865,0.192403,0.384579,0.021549,-1.258409,1.041979,0.807329,-0.266003,0.582255
second,0.0511,-0.06099,-1.367024,-0.310751,0.173487,-0.160721,-0.172144,-0.087786,-0.1808,-0.008146,-0.916348,-1.155793,-0.237744,-0.730919,0.069189,0.271271,0.334289,-0.550151,0.406899,-0.967838,0.960012,0.708429,-0.797417,1.036648
triangle,-0.7842,-0.532454,-0.613899,-0.510724,-0.03723,0.684107,-0.113588,-0.291149,-0.66851,-0.192536,0.905135,-0.076758,-1.424858,-0.231506,0.747941,-0.266733,-1.028811,0.344613,-1.077178,-0.305009,-0.384837,0.3559,0.445669,0.544126
subset,0.302545,-1.641468,-0.370638,1.111743,0.205689,1.658031,0.755424,-0.472892,-0.596127,-0.74571,1.868582,0.133871,0.067096,-0.899709,0.494573,0.857162,-0.387595,0.574622,-1.996977,-0.666499,0.317182,0.688551,0.515497,-0.06732
circle,-0.58437,-0.322234,-0.330208,-0.643478,-0.261088,0.395433,-0.428529,-0.518072,-1.18035,-0.301114,0.201205,-0.332649,-0.988508,0.165217,0.294895,0.550561,-0.429765,-0.243587,-0.47123,-0.465897,-0.554017,-0.013989,0.139906,0.910949
relation,0.121756,-1.391827,-0.002284,0.168874,-0.787959,0.096422,-0.088595,1.014299,-0.160013,-1.518534,0.444636,-1.416448,0.812275,-0.716926,0.022807,0.355333,0.096711,-0.787419,-0.699765,0.382486,-1.247014,0.217099,-0.27504,1.098741
positive,0.520805,-1.851558,-0.947501,0.261875,-0.372478,1.191013,-0.565047,-0.011307,0.908822,-0.739919,0.204367,-0.418922,0.235507,-0.406391,0.613578,1.289767,-0.65154,-0.931841,-0.193108,-0.292793,0.637654,-0.657259,-0.253824,0.449603
simple,0.060175,-1.023351,-0.138861,-0.238983,0.139782,1.966646,-0.410298,-0.58859,-0.812073,-0.411302,0.656799,0.354477,-0.205884,0.076771,0.301031,2.222567,0.421384,0.413307,-0.832714,-0.451577,0.34671,0.050934,-0.367368,0.844544
topology,-0.746818,-0.917849,0.393162,0.970739,-0.434409,1.512482,-0.216004,-0.686574,-1.205346,-1.346932,1.76426,0.370521,-0.693125,-1.446546,1.041826,0.116773,-0.275439,0.619064,-2.401709,0.082518,-0.062483,-0.004792,0.101959,-0.53583
category,-0.03976,-1.234048,0.139171,0.09861,-0.167993,0.66154,-0.470335,-0.048684,-0.466057,-0.378828,0.304411,-1.322497,0.687364,-0.335912,0.251328,0.266257,-0.069686,0.248425,-0.451038,-1.041246,0.713565,-0.136,0.965626,0.616712
surface,0.393437,-0.367203,-0.745004,-1.739394,2.098437,2.435386,-0.449065,-0.595743,-0.460861,-1.363689,1.333356,-0.483202,-1.078756,-0.402919,0.419728,0.628394,0.287204,-0.273516,-0.253115,-0.101571,-0.10067,-0.542447,-0.219441,0.044086
constant,0.51268,-0.539224,-0.734204,-0.106418,0.331437,1.131484,-0.773884,-0.207393,-0.190663,-1.13829,1.352917,0.177785,0.000112,-0.978125,0.75572,1.114879,0.236253,-1.211095,-0.472954,0.410258,0.255919,-0.284144,-1.054258,0.533783
application,-0.354783,-1.064086,0.534637,-0.417955,0.073724,2.386698,0.031897,-0.195763,0.422244,-0.912326,0.397364,-1.374249,0.811086,-1.151822,0.187541,1.482475,1.316928,0.344,-1.091585,-0.117316,0.223,0.133671,-0.09407,-1.202019
integral,-0.496891,-0.775831,0.12611,0.651979,-0.142171,1.133449,-0.230436,-0.255271,-0.782146,-0.969376,1.582457,-0.721013,-0.371917,-0.923277,0.937662,0.786518,0.001902,0.022008,-0.803436,0.339152,0.036892,0.004786,-0.340633,0.346728
coordinate,-0.57645,-0.568763,-0.30233,-0.536978,0.066109,1.519709,0.122618,0.568922,-0.120616,-0.872654,1.232244,-1.410811,-0.204518,-0.798129,0.702774,-0.019193,-0.034153,-0.247669,-1.354626,-0.084283,-1.080955,0.326514,-0.093398,-0.403774
complete,-0.227796,-0.380503,-0.130298,-0.603212,-0.06902,-0.196732,-0.238331,-0.594671,-0.905066,-0.408139,-0.273008,-1.299382,-0.182091,-0.923991,-0.345006,0.805665,0.376607,-0.025082,0.400722,-0.933287,-0.071306,0.7758,-0.924017,-0.383397
root,-0.037288,-1.575096,-0.106311,0.195046,0.341423,1.051711,0.014486,-0.503474,0.036325,-1.207562,0.243758,0.110685,-0.185712,0.933415,-0.010091,0.611018,-0.387467,0.019259,-0.480793,0.053827,0.109509,0.281996,0.066641,1.316253
