word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
complex,-0.09946,-0.679125,-0.211443,-1.158654,-0.635703,-0.690689,0.766845,0.007573,-0.028074,-0.413654,-0.817573,0.563045,0.255112,-0.586063,0.601896,-0.851803,0.149395,0.26816,-0.364332,-1.562986,0.651902,0.240725,2.066385,-1.301692,0.29281,1.043705,-0.63517,0.864572,0.561482,0.643093,0.694795,-1.110754,0.161657,-0.143004,-0.571929,-1.312479,0.023811,-0.104684,0.19667,-0.154883,0.14495,0.283398,0.170923,-1.181217,0.373078,1.769867,-0.003659,-0.285311,-0.882748
linear,0.073627,-0.826267,0.029811,-0.694102,-0.191543,-0.214594,-0.289748,0.91639,0.192253,0.216233,-0.273875,0.414551,-0.911414,-0.361616,0.379954,-0.566541,-0.06573,-0.921218,0.515898,-1.313671,1.011285,-0.049127,2.345809,-0.347964,-0.734381,-0.286547,-0.66145,1.387699,0.206387,0.005682,0.840723,-0.351497,0.14881,0.396939,-0.273209,-1.805152,0.295373,0.435478,-0.019461,0.168909,-0.28514,0.423113,0.594185,-0.308406,-0.743824,1.693837,-0.923113,-0.485888,-1.327969
polynomial,-0.469961,-0.840065,0.13518,-1.350097,0.327411,-0.426546,-0.018349,0.11022,0.300769,1.00966,0.083628,-0.793331,-1.393381,-0.31418,0.207339,0.391551,-0.270719,-1.198409,0.701264,-0.6013,0.586323,-0.119403,2.226847,-1.261318,0.532549,-0.236906,-0.473405,0.622896,0.916774,0.862164,0.738682,-1.457852,0.161481,1.59433,0.714075,-1.490144,0.562258,0.711203,0.83029,1.854275,-0.648617,0.013373,0.490839,-0.719449,0.065459,1.499833,0.392707,0.549602,0.144167
algorithm,-0.363174,-1.819215,-0.831256,0.855048,0.163247,1.177681,0.612707,-0.03796,0.441668,1.393325,0.988604,-0.529927,-0.270469,0.106956,-0.241248,1.737736,-0.320169,-1.556137,0.100294,-1.053204,0.178379,-0.003303,2.093204,-0.142622,-0.742832,-0.015146,0.284307,0.317804,-0.265056,0.415593,0.384327,-1.468105,-0.581641,0.655004,-0.487412,-2.028359,-0.266808,0.120176,0.562815,0.757024,1.026078,-0.27077,1.333674,-0.382423,0.141085,1.286584,0.848561,-0.401126,-1.461021
mathematician,-0.618585,-0.007488,-0.011845,0.310247,-1.10771,0.922022,-0.630849,-0.526448,-0.586237,0.117866,-0.223936,1.443156,1.805221,-2.404453,0.542395,-1.39671,-1.287422,0.380355,0.549798,-1.066998,0.674756,1.572048,-0.265757,-1.333375,-0.293157,0.698691,0.74641,0.22176,0.32348,-0.205328,0.10088,-2.179281,0.119948,0.84429,0.673999,-2.344695,-1.108854,0.746928,-0.108074,0.354089,0.859853,-0.00691,-0.040612,0.861149,-0.926362,0.355725,0.039629,0.794273,-0.272668
definition,-0.059173,-0.850005,0.21324,-0.647546,-0.143039,-0.668857,-0.026546,0.531831,-0.113624,0.657206,-0.931773,0.185131,0.712344,-0.46374,0.205498,0.164444,0.605533,-0.254176,0.243438,-1.256429,0.539885,-0.192089,2.393179,0.104817,0.285313,0.754267,-0.790351,-0.121734,0.285627,0.850359,-0.440686,-1.418491,-0.202202,-0.129986,0.282808,-0.777312,-0.261527,0.405989,0.372372,-0.38575,-0.746993,0.221704,0.723237,-0.212808,0.075236,1.010483,-0.684247,0.259438,-1.050134
product,0.133528,0.050778,0.137836,-0.421175,-0.311085,-1.092888,0.665104,-0.258387,0.352691,-0.945514,-0.125722,0.126563,-0.386867,-0.111488,0.127225,-0.41059,-0.184986,-0.302503,0.134369,-0.225746,0.29474,-0.808622,3.805699,0.117525,0.14634,0.826335,-0.527082,0.410688,0.950051,0.174738,-0.520152,-1.747686,0.148967,-0.425096,-0.040502,-0.814944,-0.010636,0.720843,0.513089,-1.459767,-0.620351,-0.070723,-0.043018,-0.681087,-0.450224,0.910945,0.055066,0.7437,-0.806534
state,-0.023674,0.821378,-0.199265,-0.080298,-0.901213,-0.487419,-0.759678,0.62215,0.216061,0.194331,-0.551942,-0.664078,0.075271,-1.669147,0.04735,-0.071952,-0.843661,0.684742,0.409681,-2.007616,0.318661,0.056095,0.68506,0.365815,-0.711912,0.116432,0.042052,0.063163,0.287954,0.779179,-0.149966,-1.315867,0.100898,0.460063,1.102322,-1.794066,-0.082601,0.645052,-0.610224,0.366474,0.118085,-0.421876,0.010134,-0.537787,0.826654,1.368615,0.129005,-0.215497,-1.857674
sequence,1.452562,-0.544377,0.194176,-0.251671,-0.269078,-0.11526,0.989668,0.217794,0.554928,-0.103905,-0.298585,-0.579091,0.403046,0.029922,0.284771,1.284165,0.085818,0.381314,-0.036713,-1.395381,0.605735,-0.001336,2.034061,-0.723546,0.426509,-0.200299,-1.298974,-0.616439,0.876937,-0.2959,-1.295297,-1.83695,-0.818497,0.849028,0.007325,-1.829019,0.279317,0.860417,0.080262,0.116156,-0.005485,0.547426,0.533282,-1.006231,0.713123,0.874622,-0.355028,0.689966,-0.054592
distribution,-0.248111,0.039142,0.086728,0.835651,-0.700762,-1.207857,0.239753,0.053374,0.196963,1.605902,0.428989,0.812035,0.20435,-0.663085,0.387647,0.500353,-0.105596,0.590523,0.78493,-1.726949,-0.797971,-1.076916,1.848758,-0.613682,-0.635039,-0.877432,-2.443582,-0.240001,1.157907,1.188387,0.926949,-1.264153,-1.209963,0.013285,0.675005,0.559936,-0.430389,0.834211,-0.95818,0.324278,0.112667,0.43919,-0.811267,-0.064303,-0.066337,2.252104,-0.843937,0.111757,-0.305559
variable,-0.368009,-0.41495,-0.901121,-0.447518,0.073417,-0.673655,-0.057618,0.391242,-0.292669,1.016812,0.198393,-0.602514,-0.58011,-0.293523,0.685655,0.057323,0.725976,0.965965,0.757365,-1.047612,0.66248,0.35027,1.885147,0.246636,-0.153595,-0.595326,-1.27904,0.320382,1.055098,1.346449,1.152801,-0.611261,-0.837396,0.724089,0.243007,-0.737697,-0.948188,1.639041,-0.332514,-0.035652,-0.158092,0.276005,-0.472738,-0.522858,-0.20577,1.944288,-1.253313,0.310858,-0.616275
