word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
three,0.052595,-0.115726,-0.071971,0.250405,0.242461,-1.010301,-0.080637,-0.807006,-1.07876,-0.137253,-0.522701,0.167388,0.232709,0.27662,-0.159972,0.270668,0.502003,-0.823643,-0.968895,-0.039632,-0.099872,0.383568,-0.64485,-0.350567,-0.360494,0.398072,0.180408,-0.380177,-0.938099
dimensional,0.574292,-1.133964,0.091454,-0.074988,-0.900748,-1.094096,-1.727238,1.108889,-0.288451,-0.844154,0.205059,-1.484542,-1.364214,-0.01913,1.454059,0.607356,0.323389,-0.738406,-0.559351,-0.622512,0.277252,0.353789,0.86497,-0.944345,0.555888,-0.61071,0.060235,-0.437238,0.411336
zero,0.520976,-0.933547,0.107927,0.171612,-1.222138,-1.167524,-0.643019,0.665209,0.275635,-0.209509,-0.205766,-0.750972,0.243866,0.222276,-0.242762,0.721594,-0.19594,-0.243723,-0.899117,-0.239005,0.759828,1.234443,0.440964,-0.183366,0.7457,0.489888,-0.00159,-0.257895,-0.151647
algebraic,1.096665,-1.407271,0.862163,-0.23798,-0.783025,0.720209,-2.172212,1.142747,-0.188799,-1.050416,-0.088605,-0.209686,-2.028946,1.010278,1.270476,0.183612,-0.499253,-0.242687,0.254849,-0.448399,0.529372,-0.295406,1.155508,-0.859431,0.158656,-0.907137,-0.1087,0.621133,0.17005
formula,-0.299771,-0.431027,0.904243,-0.402981,-1.121814,-0.569079,-1.119053,0.489142,0.767449,-1.009289,-1.069483,-0.34912,-0.34702,1.219446,-0.156217,0.188124,-0.90086,-0.208167,-1.027483,-0.750196,-0.205123,0.24331,-0.205394,-0.177593,0.882257,0.541548,0.058255,0.277611,-1.222622
ring,-0.205042,0.002078,-0.466287,0.069655,-0.650722,-1.429575,-0.697305,0.458536,-0.697932,-0.467245,-0.513983,-0.866025,-0.170185,0.108654,-0.381938,0.162421,0.181048,-0.809196,-0.068852,-0.433834,0.201783,0.898772,-0.74211,-0.704565,-0.216125,-0.34493,0.351801,-0.429517,-0.246659
edge,0.308428,0.505329,-0.764669,0.143128,-0.447331,-1.959897,0.303175,-0.199614,-1.181848,-1.139746,0.137315,-0.898714,-0.704099,0.22441,-0.074288,0.766472,0.251818,-1.062652,-0.36261,-0.238968,0.111785,0.192143,0.522336,-0.021677,-0.567971,-0.106907,0.427721,-0.167322,0.123161
sum,1.05739,-0.645003,0.65323,0.588015,0.118917,0.07567,-0.518008,0.214688,0.34441,0.308253,-0.615087,-0.998661,0.074511,1.365548,-0.519276,0.029642,-0.312537,-0.031614,-1.424292,0.268724,0.193177,1.413249,0.614371,0.042633,0.508171,-0.438952,-0.842227,0.062559,-0.47902
plane,0.628004,-0.027286,0.326265,0.110922,-0.434059,-1.766115,-0.681929,-0.144418,-0.739003,0.049747,0.569062,-1.096937,0.316402,-0.745484,0.442383,1.002713,0.424811,-0.433653,0.076912,0.299028,1.249227,0.374273,0.162344,-1.392996,0.268194,0.445799,0.105395,-0.759719,0.090657
analysis,0.267285,-2.232547,0.943776,-0.473958,0.46027,0.227735,-0.543228,0.546672,-0.06998,-1.797737,0.868095,-0.451655,-0.644227,0.075639,0.837855,0.490895,-0.286346,-1.132199,-1.001928,-0.113116,-0.100255,-0.046236,0.815202,0.098885,1.226106,-0.060196,-0.522326,-1.023451,0.213708
dimension,0.448052,-0.762333,-0.470526,0.834996,-0.382632,-1.183652,-0.926574,0.419572,-0.000574,-0.316778,0.115802,-1.084516,-0.946964,0.104565,1.185918,0.860871,0.021313,-0.638154,-0.855359,0.100473,0.156273,0.418884,1.043919,-0.106652,0.603545,0.093701,0.292566,-0.170414,-0.183081
curve,0.739162,0.29114,0.733468,0.34486,-0.439197,-1.816435,-0.251884,0.665785,-0.855606,-0.878231,0.558497,-0.854251,-1.484542,1.184118,-0.104479,1.236282,-0.158557,-1.042347,-0.421688,-0.232157,0.700865,0.435686,1.301545,-0.551845,0.124121,0.291072,0.29782,0.340465,0.43271
type,0.128488,-0.738829,0.135845,0.647094,-0.311966,-0.870991,-1.242134,0.079294,-0.466136,0.016489,0.357498,-0.507678,-0.262998,-0.147574,-0.096425,0.531829,-1.191493,-1.900036,-1.321157,-0.383647,0.795313,-1.03308,0.316805,-0.461329,0.236067,0.138318,0.108674,-1.261211,-0.502165
operator,1.468581,-1.226794,0.592231,-0.370381,-1.320138,-0.74044,-0.230384,-1.236967,-0.20966,0.210578,-0.216747,-0.187999,0.660074,0.146109,0.061231,0.074873,-1.096601,-0.228073,-0.177121,-0.439569,1.377359,-0.240213,0.467296,-0.905458,0.190945,-0.25412,-0.039939,-0.948351,0.446149
prove,0.026388,-0.529517,1.07241,0.195753,0.202169,-0.180938,-0.196356,-1.05921,0.281678,-0.485291,0.26689,-1.252091,0.09399,-0.557899,0.445144,-0.47815,-0.181657,-0.153225,-1.384679,-0.271763,0.135096,0.860764,-0.794169,-0.324354,0.450592,0.572728,0.015182,0.346247,-0.306377
probability,0.985692,-1.084062,1.340408,0.148363,-0.564136,0.320956,-1.409514,0.922937,-0.36638,-1.14347,0.84196,-0.443796,-0.934251,0.396485,-0.040444,0.469651,-0.852263,-0.329818,-1.349566,0.111918,0.808611,1.357602,0.906596,-0.546202,1.443272,0.542842,-0.973454,0.308767,0.157206
structure,-0.801114,-0.7714,0.283613,-0.911342,0.292999,-1.16494,-0.359871,-0.450266,-0.809935,-0.601542,0.27677,0.041646,-1.472311,0.178604,0.578203,0.521443,-0.421413,-1.560634,-1.309253,-0.26965,0.1124,0.075509,0.899345,-1.169111,-0.770148,-1.178141,0.696382,-0.67772,-0.099141
representation,0.431528,-1.088962,-0.435438,-0.040288,0.11106,0.506782,-0.666885,-0.146072,-0.418169,-1.032184,-0.284245,-0.247891,-1.095921,0.412491,0.926271,1.111603,-0.122157,0.046142,-1.913083,-0.283321,0.846829,-0.172931,0.42997,0.079631,-0.454982,-0.773556,0.037788,0.174419,0.305874
series,0.351878,-1.007894,-0.110397,0.595138,-1.161507,-1.170508,-0.193718,0.158409,0.126243,-0.406841,-0.814879,0.211238,0.926392,-0.007897,0.152757,0.503629,1.247254,-0.741947,-0.346213,-0.322603,-0.554894,0.225108,-0.685431,1.309295,-0.190477,1.158595,0.617412,-0.615949,-0.264237
prime,-0.284208,-0.561854,0.027542,-0.348539,0.115137,0.642287,0.649851,-0.846609,0.322655,-1.024751,-1.402104,-0.690898,0.740626,0.050302,-0.149729,0.73411,0.511666,1.032944,-0.318578,1.399422,0.798396,0.423458,-0.269428,-0.066552,-0.201405,-0.539922,0.329145,-1.05748,-0.896653
measure,0.440652,-0.363771,0.013591,-0.100904,1.133,-0.853763,-0.094806,0.033162,-0.096709,-0.64481,0.869093,-0.887844,-0.623863,0.220389,-0.205711,0.634538,-0.100969,-0.481237,-2.158466,0.631482,0.831719,0.323876,1.179614,-0.66514,1.230112,0.127491,-0.090542,-0.764576,-0.467901
equal,0.712504,-0.290515,-0.239624,0.232011,0.114877,-0.237039,-0.19489,-0.05695,-0.340291,-0.398468,-0.514439,-0.611923,-0.315855,0.775124,-0.180897,0.775763,-0.309151,0.064786,-2.244714,0.381803,0.701748,0.651885,0.709291,-0.212743,0.927019,-0.103853,-0.111139,0.731873,-1.161453
lie,0.043169,0.044611,-0.326648,0.737068,0.803004,-1.062934,0.252512,-0.738583,-0.83833,-0.010155,0.341415,-0.276555,-0.005938,-0.150425,-0.225295,0.569958,-0.351841,-0.882453,-0.49339,0.700916,-0.192147,1.107955,0.313754,-0.615017,-1.200334,-0.443737,-0.021833,-0.183513,0.5547
manifold,0.774815,0.052991,0.147419,-0.051877,-1.086619,-0.432029,-1.301539,0.514147,0.764961,-0.039719,0.049565,-1.491693,-1.938709,1.437693,0.431117,0.18395,-0.91016,-0.71042,0.441584,-0.229461,0.739182,0.380389,1.032292,-0.778097,0.622074,-0.535481,0.635334,0.370153,0.203955
degree,0.566961,-1.148618,-0.254287,-0.719285,0.617953,0.407328,-0.444073,-0.207822,-0.459975,-0.094256,1.11494,0.877606,-0.374939,0.669052,-0.096816,0.40565,0.950358,-0.868365,-1.283914,0.277061,-0.43175,0.028301,0.786202,-1.839593,0.670928,0.121426,-0.109985,0.448643,-1.32864
